spot,condition,Cancer.cells,Fibroblast,MoMacDC
cosmx_bcc_xdonor_spot_0000067397,Wound,0.25,0.0833333333333333,0.0
cosmx_bcc_xdonor_spot_0000067399,Wound,0.8,0.0,0.0
cosmx_bcc_xdonor_spot_0000067401,Wound,0.9230769230769232,0.0,0.0
cosmx_bcc_xdonor_spot_0000067402,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067403,Wound,0.7272727272727273,0.0,0.0
cosmx_bcc_xdonor_spot_0000067416,Wound,0.0,0.0,0.75
cosmx_bcc_xdonor_spot_0000067417,Wound,0.0,0.25,0.75
cosmx_bcc_xdonor_spot_0000067418,Wound,0.0333333333333333,0.4333333333333333,0.4666666666666667
cosmx_bcc_xdonor_spot_0000067419,Wound,0.4193548387096774,0.1935483870967742,0.3870967741935484
cosmx_bcc_xdonor_spot_0000067420,Wound,0.4193548387096774,0.0967741935483871,0.4838709677419355
cosmx_bcc_xdonor_spot_0000067421,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067422,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067423,Wound,0.5357142857142857,0.0357142857142857,0.4285714285714285
cosmx_bcc_xdonor_spot_0000067424,Wound,0.0,0.1818181818181818,0.7272727272727273
cosmx_bcc_xdonor_spot_0000067425,Wound,0.037037037037037,0.4814814814814814,0.1481481481481481
cosmx_bcc_xdonor_spot_0000067426,Wound,0.9,0.0,0.0
cosmx_bcc_xdonor_spot_0000067427,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067596,Wound,0.3333333333333333,0.5,0.0
cosmx_bcc_xdonor_spot_0000067598,Wound,0.7333333333333333,0.2666666666666666,0.0
cosmx_bcc_xdonor_spot_0000067599,Wound,0.8571428571428571,0.1428571428571428,0.0
cosmx_bcc_xdonor_spot_0000067600,Wound,0.9,0.0,0.1
cosmx_bcc_xdonor_spot_0000067601,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067602,Wound,0.8125,0.125,0.0
cosmx_bcc_xdonor_spot_0000067603,Wound,0.3333333333333333,0.5555555555555556,0.1111111111111111
cosmx_bcc_xdonor_spot_0000067604,Wound,0.1666666666666666,0.6666666666666666,0.1666666666666666
cosmx_bcc_xdonor_spot_0000067605,Wound,0.0,0.8,0.0
cosmx_bcc_xdonor_spot_0000067606,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067607,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067608,Wound,0.4,0.6,0.0
cosmx_bcc_xdonor_spot_0000067609,Wound,0.2857142857142857,0.4285714285714285,0.0
cosmx_bcc_xdonor_spot_0000067611,Wound,0.0,0.5454545454545454,0.1818181818181818
cosmx_bcc_xdonor_spot_0000067612,Wound,0.0,0.3846153846153846,0.0769230769230769
cosmx_bcc_xdonor_spot_0000067613,Wound,0.0,0.6,0.2
cosmx_bcc_xdonor_spot_0000067624,Wound,0.2142857142857142,0.6428571428571429,0.0714285714285714
cosmx_bcc_xdonor_spot_0000067625,Wound,0.1666666666666666,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000067626,Wound,0.1,0.6,0.1
cosmx_bcc_xdonor_spot_0000067627,Wound,0.0666666666666666,0.3333333333333333,0.0666666666666666
cosmx_bcc_xdonor_spot_0000067628,Wound,0.1111111111111111,0.5555555555555556,0.1481481481481481
cosmx_bcc_xdonor_spot_0000067629,Wound,0.0833333333333333,0.3333333333333333,0.125
cosmx_bcc_xdonor_spot_0000067630,Wound,0.1111111111111111,0.2222222222222222,0.4444444444444444
cosmx_bcc_xdonor_spot_0000067631,Wound,0.0,0.375,0.25
cosmx_bcc_xdonor_spot_0000067632,Wound,0.0,0.5909090909090909,0.2272727272727272
cosmx_bcc_xdonor_spot_0000067633,Wound,0.0,0.6666666666666666,0.2777777777777778
cosmx_bcc_xdonor_spot_0000067694,Wound,0.7692307692307693,0.0,0.0
cosmx_bcc_xdonor_spot_0000067695,Wound,0.5454545454545454,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000067696,Wound,0.3333333333333333,0.0476190476190476,0.0
cosmx_bcc_xdonor_spot_0000067697,Wound,0.4166666666666667,0.0833333333333333,0.0
cosmx_bcc_xdonor_spot_0000067701,Wound,0.8571428571428571,0.0,0.0
cosmx_bcc_xdonor_spot_0000067702,Wound,0.9090909090909092,0.0,0.0
cosmx_bcc_xdonor_spot_0000067703,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067706,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067707,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067708,Wound,0.8181818181818182,0.1818181818181818,0.0
cosmx_bcc_xdonor_spot_0000067709,Wound,0.1428571428571428,0.7142857142857143,0.1428571428571428
cosmx_bcc_xdonor_spot_0000067710,Wound,0.0,0.6923076923076923,0.3076923076923077
cosmx_bcc_xdonor_spot_0000067711,Wound,0.0,0.0,1.0
cosmx_bcc_xdonor_spot_0000067712,Wound,0.0,0.1,0.9
cosmx_bcc_xdonor_spot_0000067713,Wound,0.0,0.0909090909090909,0.9090909090909092
cosmx_bcc_xdonor_spot_0000067714,Wound,0.0,0.1111111111111111,0.7777777777777778
cosmx_bcc_xdonor_spot_0000067715,Wound,0.2222222222222222,0.2222222222222222,0.5555555555555556
cosmx_bcc_xdonor_spot_0000067716,Wound,0.8,0.1,0.0
cosmx_bcc_xdonor_spot_0000067717,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067718,Wound,0.875,0.0,0.0
cosmx_bcc_xdonor_spot_0000067900,Wound,0.8,0.1,0.0
cosmx_bcc_xdonor_spot_0000067901,Wound,0.8095238095238095,0.0952380952380952,0.0
cosmx_bcc_xdonor_spot_0000067902,Wound,0.0,0.65,0.25
cosmx_bcc_xdonor_spot_0000067903,Wound,0.05,0.75,0.1
cosmx_bcc_xdonor_spot_0000067905,Wound,0.5714285714285714,0.4285714285714285,0.0
cosmx_bcc_xdonor_spot_0000067906,Wound,0.6666666666666666,0.1111111111111111,0.0
cosmx_bcc_xdonor_spot_0000067908,Wound,0.0,0.4666666666666667,0.2
cosmx_bcc_xdonor_spot_0000067910,Wound,0.1428571428571428,0.2857142857142857,0.2857142857142857
cosmx_bcc_xdonor_spot_0000067912,Wound,0.3333333333333333,0.0,0.1666666666666666
cosmx_bcc_xdonor_spot_0000067923,Wound,0.0,0.6363636363636364,0.0
cosmx_bcc_xdonor_spot_0000067924,Wound,0.0588235294117647,0.8235294117647058,0.0588235294117647
cosmx_bcc_xdonor_spot_0000067925,Wound,0.0625,0.5,0.25
cosmx_bcc_xdonor_spot_0000067926,Wound,0.0588235294117647,0.2941176470588235,0.1764705882352941
cosmx_bcc_xdonor_spot_0000067927,Wound,0.0869565217391304,0.5217391304347826,0.1304347826086956
cosmx_bcc_xdonor_spot_0000067928,Wound,0.2083333333333333,0.5,0.125
cosmx_bcc_xdonor_spot_0000067929,Wound,0.0454545454545454,0.5909090909090909,0.2272727272727272
cosmx_bcc_xdonor_spot_0000067930,Wound,0.1111111111111111,0.4444444444444444,0.2222222222222222
cosmx_bcc_xdonor_spot_0000067931,Wound,0.0454545454545454,0.4090909090909091,0.5454545454545454
cosmx_bcc_xdonor_spot_0000067932,Wound,0.0,0.75,0.25
cosmx_bcc_xdonor_spot_0000067933,Wound,0.0,0.875,0.125
cosmx_bcc_xdonor_spot_0000067992,Wound,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000067993,Wound,0.7692307692307693,0.0,0.0
cosmx_bcc_xdonor_spot_0000067994,Wound,0.5833333333333334,0.0416666666666666,0.0
cosmx_bcc_xdonor_spot_0000067995,Wound,0.3888888888888889,0.0555555555555555,0.0
cosmx_bcc_xdonor_spot_0000067996,Wound,0.7407407407407407,0.074074074074074,0.0
cosmx_bcc_xdonor_spot_0000068000,Wound,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000068001,Wound,0.7142857142857143,0.0,0.0
cosmx_bcc_xdonor_spot_0000068005,Wound,0.8,0.1,0.0
cosmx_bcc_xdonor_spot_0000068006,Wound,0.5217391304347826,0.3478260869565217,0.0
cosmx_bcc_xdonor_spot_0000068007,Wound,0.0,0.6666666666666666,0.2857142857142857
cosmx_bcc_xdonor_spot_0000068008,Wound,0.0,0.7,0.3
cosmx_bcc_xdonor_spot_0000068009,Wound,0.0,0.1578947368421052,0.8421052631578947
cosmx_bcc_xdonor_spot_0000068010,Wound,0.0,0.0,1.0
cosmx_bcc_xdonor_spot_0000068012,Wound,0.0,0.2105263157894736,0.7894736842105263
cosmx_bcc_xdonor_spot_0000068013,Wound,0.0,0.2916666666666667,0.6666666666666666
cosmx_bcc_xdonor_spot_0000068014,Wound,0.0,0.2857142857142857,0.6428571428571429
cosmx_bcc_xdonor_spot_0000068015,Wound,0.7391304347826086,0.0,0.1739130434782608
cosmx_bcc_xdonor_spot_0000068016,Wound,0.875,0.0,0.125
cosmx_bcc_xdonor_spot_0000068017,Wound,0.4615384615384615,0.4615384615384615,0.0769230769230769
cosmx_bcc_xdonor_spot_0000068200,Wound,0.2,0.8,0.0
cosmx_bcc_xdonor_spot_0000068201,Wound,0.0,0.3636363636363636,0.4545454545454545
cosmx_bcc_xdonor_spot_0000068202,Wound,0.0,0.3333333333333333,0.4166666666666667
cosmx_bcc_xdonor_spot_0000068203,Wound,0.0555555555555555,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000068204,Wound,0.0,0.6,0.0
cosmx_bcc_xdonor_spot_0000068205,Wound,0.0,0.2857142857142857,0.1428571428571428
cosmx_bcc_xdonor_spot_0000068206,Wound,0.4166666666666667,0.0833333333333333,0.1666666666666666
cosmx_bcc_xdonor_spot_0000068207,Wound,0.0,0.2142857142857142,0.0714285714285714
cosmx_bcc_xdonor_spot_0000068222,Wound,0.1333333333333333,0.4,0.0666666666666666
cosmx_bcc_xdonor_spot_0000068223,Wound,0.0588235294117647,0.8235294117647058,0.0588235294117647
cosmx_bcc_xdonor_spot_0000068224,Wound,0.0416666666666666,0.125,0.2083333333333333
cosmx_bcc_xdonor_spot_0000068225,Wound,0.2,0.08,0.2
cosmx_bcc_xdonor_spot_0000068226,Wound,0.0416666666666666,0.375,0.25
cosmx_bcc_xdonor_spot_0000068227,Wound,0.0357142857142857,0.6785714285714286,0.0
cosmx_bcc_xdonor_spot_0000068228,Wound,0.0,0.4583333333333333,0.0416666666666666
cosmx_bcc_xdonor_spot_0000068229,Wound,0.0,0.4375,0.3125
cosmx_bcc_xdonor_spot_0000068230,Wound,0.1333333333333333,0.4,0.3333333333333333
cosmx_bcc_xdonor_spot_0000068231,Wound,0.0,0.7777777777777778,0.2222222222222222
cosmx_bcc_xdonor_spot_0000068232,Wound,0.0,0.6,0.4
cosmx_bcc_xdonor_spot_0000068292,Wound,0.4,0.2,0.0
cosmx_bcc_xdonor_spot_0000068293,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000068294,Wound,0.9230769230769232,0.0,0.0
cosmx_bcc_xdonor_spot_0000068295,Wound,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000068296,Wound,0.7,0.1,0.0
cosmx_bcc_xdonor_spot_0000068300,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000068304,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000068305,Wound,0.7777777777777778,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000068306,Wound,0.0,0.4782608695652174,0.3478260869565217
cosmx_bcc_xdonor_spot_0000068307,Wound,0.0,0.5185185185185185,0.4814814814814814
cosmx_bcc_xdonor_spot_0000068308,Wound,0.0,0.0,1.0
cosmx_bcc_xdonor_spot_0000068311,Wound,0.0,0.0,1.0
cosmx_bcc_xdonor_spot_0000068312,Wound,0.0,0.3636363636363636,0.6363636363636364
cosmx_bcc_xdonor_spot_0000068313,Wound,0.0,0.24,0.64
cosmx_bcc_xdonor_spot_0000068314,Wound,0.5909090909090909,0.1363636363636363,0.2272727272727272
cosmx_bcc_xdonor_spot_0000068315,Wound,0.8666666666666667,0.1333333333333333,0.0
cosmx_bcc_xdonor_spot_0000068316,Wound,0.375,0.375,0.1875
cosmx_bcc_xdonor_spot_0000068500,Wound,0.0,0.5714285714285714,0.1428571428571428
cosmx_bcc_xdonor_spot_0000068501,Wound,0.1428571428571428,0.6428571428571429,0.0
cosmx_bcc_xdonor_spot_0000068502,Wound,0.1666666666666666,0.5,0.0
cosmx_bcc_xdonor_spot_0000068503,Wound,0.0714285714285714,0.6428571428571429,0.0
cosmx_bcc_xdonor_spot_0000068504,Wound,0.0625,0.1875,0.3125
cosmx_bcc_xdonor_spot_0000068505,Wound,0.1,0.3,0.2
cosmx_bcc_xdonor_spot_0000068506,Wound,0.0,0.0833333333333333,0.0
cosmx_bcc_xdonor_spot_0000068507,Wound,0.0588235294117647,0.0588235294117647,0.4117647058823529
cosmx_bcc_xdonor_spot_0000068508,Wound,0.0,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000068509,Wound,0.0,0.0,0.125
cosmx_bcc_xdonor_spot_0000068521,Wound,0.0,0.7142857142857143,0.1428571428571428
cosmx_bcc_xdonor_spot_0000068522,Wound,0.1666666666666666,0.25,0.3333333333333333
cosmx_bcc_xdonor_spot_0000068523,Wound,0.0625,0.625,0.125
cosmx_bcc_xdonor_spot_0000068524,Wound,0.1428571428571428,0.1071428571428571,0.1428571428571428
cosmx_bcc_xdonor_spot_0000068525,Wound,0.0454545454545454,0.1818181818181818,0.3636363636363636
cosmx_bcc_xdonor_spot_0000068526,Wound,0.2,0.2333333333333333,0.1333333333333333
cosmx_bcc_xdonor_spot_0000068527,Wound,0.0416666666666666,0.1666666666666666,0.4583333333333333
cosmx_bcc_xdonor_spot_0000068528,Wound,0.2105263157894736,0.3157894736842105,0.3684210526315789
cosmx_bcc_xdonor_spot_0000068529,Wound,0.1428571428571428,0.7142857142857143,0.0
cosmx_bcc_xdonor_spot_0000068530,Wound,0.0,0.55,0.4
cosmx_bcc_xdonor_spot_0000068590,Wound,0.6666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000068591,Wound,0.7142857142857143,0.0,0.0
cosmx_bcc_xdonor_spot_0000068597,Wound,0.6666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000068598,Wound,0.9166666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000068599,Wound,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000068603,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000068604,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000068605,Wound,0.0,0.0,0.75
cosmx_bcc_xdonor_spot_0000068606,Wound,0.0,0.0909090909090909,0.9090909090909092
cosmx_bcc_xdonor_spot_0000068607,Wound,0.0,0.0,1.0
cosmx_bcc_xdonor_spot_0000068609,Wound,0.0,0.0769230769230769,0.9230769230769232
cosmx_bcc_xdonor_spot_0000068610,Wound,0.0,0.0434782608695652,0.9130434782608696
cosmx_bcc_xdonor_spot_0000068611,Wound,0.0,0.1724137931034483,0.8275862068965517
cosmx_bcc_xdonor_spot_0000068612,Wound,0.0,0.3684210526315789,0.631578947368421
cosmx_bcc_xdonor_spot_0000068613,Wound,0.0,0.2272727272727272,0.5
cosmx_bcc_xdonor_spot_0000068614,Wound,0.0,0.5,0.3333333333333333
cosmx_bcc_xdonor_spot_0000068615,Wound,0.0,0.2105263157894736,0.5789473684210527
cosmx_bcc_xdonor_spot_0000068800,Wound,0.0,0.6666666666666666,0.0
cosmx_bcc_xdonor_spot_0000068801,Wound,0.125,0.4375,0.0
cosmx_bcc_xdonor_spot_0000068802,Wound,0.12,0.24,0.08
cosmx_bcc_xdonor_spot_0000068803,Wound,0.0526315789473684,0.2631578947368421,0.2105263157894736
cosmx_bcc_xdonor_spot_0000068804,Wound,0.1428571428571428,0.0,0.1428571428571428
cosmx_bcc_xdonor_spot_0000068805,Wound,0.0,0.5555555555555556,0.0
cosmx_bcc_xdonor_spot_0000068806,Wound,0.2857142857142857,0.0,0.0
cosmx_bcc_xdonor_spot_0000068820,Wound,0.1111111111111111,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000068821,Wound,0.0,0.375,0.125
cosmx_bcc_xdonor_spot_0000068822,Wound,0.1304347826086956,0.4782608695652174,0.0434782608695652
cosmx_bcc_xdonor_spot_0000068823,Wound,0.1818181818181818,0.0454545454545454,0.2272727272727272
cosmx_bcc_xdonor_spot_0000068824,Wound,0.0,0.32,0.24
cosmx_bcc_xdonor_spot_0000068825,Wound,0.037037037037037,0.2592592592592592,0.2962962962962963
cosmx_bcc_xdonor_spot_0000068826,Wound,0.0952380952380952,0.1904761904761904,0.3333333333333333
cosmx_bcc_xdonor_spot_0000068827,Wound,0.0,0.7368421052631579,0.1578947368421052
cosmx_bcc_xdonor_spot_0000068828,Wound,0.0909090909090909,0.4545454545454545,0.3636363636363636
cosmx_bcc_xdonor_spot_0000068829,Wound,0.0,0.6666666666666666,0.3333333333333333
cosmx_bcc_xdonor_spot_0000068830,Wound,0.0,0.5,0.5
cosmx_bcc_xdonor_spot_0000068831,Wound,0.1428571428571428,0.1428571428571428,0.4285714285714285
cosmx_bcc_xdonor_spot_0000068902,Wound,0.6,0.2,0.0
cosmx_bcc_xdonor_spot_0000068903,Wound,0.7333333333333333,0.0666666666666666,0.2
cosmx_bcc_xdonor_spot_0000068904,Wound,0.7142857142857143,0.0,0.2857142857142857
cosmx_bcc_xdonor_spot_0000068905,Wound,0.2142857142857142,0.0,0.7857142857142857
cosmx_bcc_xdonor_spot_0000068906,Wound,0.5,0.1,0.4
cosmx_bcc_xdonor_spot_0000068907,Wound,0.5238095238095238,0.0476190476190476,0.3333333333333333
cosmx_bcc_xdonor_spot_0000068908,Wound,0.5714285714285714,0.1428571428571428,0.25
cosmx_bcc_xdonor_spot_0000068909,Wound,0.6764705882352942,0.088235294117647,0.2352941176470588
cosmx_bcc_xdonor_spot_0000068910,Wound,0.48,0.2,0.12
cosmx_bcc_xdonor_spot_0000068911,Wound,0.0454545454545454,0.3181818181818182,0.2272727272727272
cosmx_bcc_xdonor_spot_0000068912,Wound,0.0384615384615384,0.2692307692307692,0.3461538461538461
cosmx_bcc_xdonor_spot_0000068913,Wound,0.0,0.3333333333333333,0.5833333333333334
cosmx_bcc_xdonor_spot_0000068914,Wound,0.4285714285714285,0.1428571428571428,0.2857142857142857
cosmx_bcc_xdonor_spot_0000069101,Wound,0.0,0.4,0.6
cosmx_bcc_xdonor_spot_0000069102,Wound,0.0,0.0,0.375
cosmx_bcc_xdonor_spot_0000069119,Wound,0.25,0.5,0.0
cosmx_bcc_xdonor_spot_0000069120,Wound,0.375,0.25,0.0
cosmx_bcc_xdonor_spot_0000069121,Wound,0.1176470588235294,0.1176470588235294,0.3529411764705882
cosmx_bcc_xdonor_spot_0000069122,Wound,0.125,0.125,0.21875
cosmx_bcc_xdonor_spot_0000069123,Wound,0.0689655172413793,0.1034482758620689,0.2068965517241379
cosmx_bcc_xdonor_spot_0000069124,Wound,0.0,0.2272727272727272,0.4090909090909091
cosmx_bcc_xdonor_spot_0000069125,Wound,0.0,0.4074074074074074,0.4444444444444444
cosmx_bcc_xdonor_spot_0000069126,Wound,0.0,0.4,0.3
cosmx_bcc_xdonor_spot_0000069127,Wound,0.0625,0.75,0.0625
cosmx_bcc_xdonor_spot_0000069128,Wound,0.0,0.6666666666666666,0.2222222222222222
cosmx_bcc_xdonor_spot_0000069129,Wound,0.0625,0.625,0.3125
cosmx_bcc_xdonor_spot_0000069130,Wound,0.0,0.3333333333333333,0.5
cosmx_bcc_xdonor_spot_0000069196,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000069201,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000069202,Wound,0.6086956521739131,0.3043478260869565,0.0869565217391304
cosmx_bcc_xdonor_spot_0000069203,Wound,0.3684210526315789,0.3157894736842105,0.1052631578947368
cosmx_bcc_xdonor_spot_0000069204,Wound,0.6363636363636364,0.2727272727272727,0.0909090909090909
cosmx_bcc_xdonor_spot_0000069205,Wound,0.3333333333333333,0.5,0.1666666666666666
cosmx_bcc_xdonor_spot_0000069206,Wound,0.6153846153846154,0.3846153846153846,0.0
cosmx_bcc_xdonor_spot_0000069207,Wound,0.9047619047619048,0.0,0.0952380952380952
cosmx_bcc_xdonor_spot_0000069208,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000069209,Wound,0.85,0.15,0.0
cosmx_bcc_xdonor_spot_0000069210,Wound,0.7666666666666667,0.0666666666666666,0.0333333333333333
cosmx_bcc_xdonor_spot_0000069211,Wound,0.0,0.1666666666666666,0.25
cosmx_bcc_xdonor_spot_0000069212,Wound,0.1333333333333333,0.2,0.6
cosmx_bcc_xdonor_spot_0000069213,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000069418,Wound,0.0909090909090909,0.5454545454545454,0.0
cosmx_bcc_xdonor_spot_0000069419,Wound,0.1428571428571428,0.4285714285714285,0.1428571428571428
cosmx_bcc_xdonor_spot_0000069420,Wound,0.1764705882352941,0.2941176470588235,0.2352941176470588
cosmx_bcc_xdonor_spot_0000069421,Wound,0.0476190476190476,0.2857142857142857,0.1904761904761904
cosmx_bcc_xdonor_spot_0000069422,Wound,0.074074074074074,0.2962962962962963,0.2592592592592592
cosmx_bcc_xdonor_spot_0000069423,Wound,0.032258064516129,0.2903225806451613,0.1935483870967742
cosmx_bcc_xdonor_spot_0000069424,Wound,0.0434782608695652,0.6521739130434783,0.1739130434782608
cosmx_bcc_xdonor_spot_0000069425,Wound,0.04,0.32,0.24
cosmx_bcc_xdonor_spot_0000069426,Wound,0.0666666666666666,0.5333333333333333,0.0
cosmx_bcc_xdonor_spot_0000069427,Wound,0.0,0.7142857142857143,0.1428571428571428
cosmx_bcc_xdonor_spot_0000069428,Wound,0.0,0.1333333333333333,0.8
cosmx_bcc_xdonor_spot_0000069500,Wound,0.8571428571428571,0.1428571428571428,0.0
cosmx_bcc_xdonor_spot_0000069501,Wound,0.9090909090909092,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000069502,Wound,0.4210526315789473,0.3684210526315789,0.0
cosmx_bcc_xdonor_spot_0000069503,Wound,0.0588235294117647,0.5882352941176471,0.0
cosmx_bcc_xdonor_spot_0000069504,Wound,0.8666666666666667,0.0666666666666666,0.0
cosmx_bcc_xdonor_spot_0000069505,Wound,0.8888888888888888,0.1111111111111111,0.0
cosmx_bcc_xdonor_spot_0000069506,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000069507,Wound,0.75,0.15,0.0
cosmx_bcc_xdonor_spot_0000069508,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000069509,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000069717,Wound,0.0833333333333333,0.4166666666666667,0.1666666666666666
cosmx_bcc_xdonor_spot_0000069718,Wound,0.2857142857142857,0.2857142857142857,0.2857142857142857
cosmx_bcc_xdonor_spot_0000069719,Wound,0.2,0.0,0.0
cosmx_bcc_xdonor_spot_0000069720,Wound,0.1428571428571428,0.3571428571428571,0.0
cosmx_bcc_xdonor_spot_0000069721,Wound,0.0714285714285714,0.2857142857142857,0.5
cosmx_bcc_xdonor_spot_0000069722,Wound,0.0,0.5,0.2
cosmx_bcc_xdonor_spot_0000069723,Wound,0.0,0.5714285714285714,0.2857142857142857
cosmx_bcc_xdonor_spot_0000069724,Wound,0.0666666666666666,0.6,0.1333333333333333
cosmx_bcc_xdonor_spot_0000069725,Wound,0.0,0.7647058823529411,0.1176470588235294
cosmx_bcc_xdonor_spot_0000069726,Wound,0.0833333333333333,0.5833333333333334,0.3333333333333333
cosmx_bcc_xdonor_spot_0000069727,Wound,0.1578947368421052,0.2631578947368421,0.2105263157894736
cosmx_bcc_xdonor_spot_0000069785,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000069799,Wound,0.8333333333333334,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000069800,Wound,0.9523809523809524,0.0476190476190476,0.0
cosmx_bcc_xdonor_spot_0000069801,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000069802,Wound,0.8,0.2,0.0
cosmx_bcc_xdonor_spot_0000069803,Wound,0.9166666666666666,0.0833333333333333,0.0
cosmx_bcc_xdonor_spot_0000069804,Wound,0.9565217391304348,0.0434782608695652,0.0
cosmx_bcc_xdonor_spot_0000069805,Wound,0.9523809523809524,0.0,0.0476190476190476
cosmx_bcc_xdonor_spot_0000069806,Wound,0.7916666666666666,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000069807,Wound,0.9090909090909092,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000069808,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000069809,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000069810,Wound,0.6666666666666666,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000069811,Wound,0.1666666666666666,0.6666666666666666,0.1666666666666666
cosmx_bcc_xdonor_spot_0000070016,Wound,0.375,0.3125,0.0625
cosmx_bcc_xdonor_spot_0000070017,Wound,0.0769230769230769,0.3076923076923077,0.0769230769230769
cosmx_bcc_xdonor_spot_0000070018,Wound,0.1428571428571428,0.5714285714285714,0.0
cosmx_bcc_xdonor_spot_0000070019,Wound,0.0769230769230769,0.5384615384615384,0.0
cosmx_bcc_xdonor_spot_0000070020,Wound,0.1818181818181818,0.3636363636363636,0.0
cosmx_bcc_xdonor_spot_0000070021,Wound,0.0714285714285714,0.5,0.0714285714285714
cosmx_bcc_xdonor_spot_0000070022,Wound,0.0,0.7,0.2
cosmx_bcc_xdonor_spot_0000070023,Wound,0.0,1.0,0.0
cosmx_bcc_xdonor_spot_0000070024,Wound,0.0,0.9166666666666666,0.0833333333333333
cosmx_bcc_xdonor_spot_0000070025,Wound,0.0416666666666666,0.7083333333333334,0.0833333333333333
cosmx_bcc_xdonor_spot_0000070026,Wound,0.0,0.8,0.1
cosmx_bcc_xdonor_spot_0000070084,Wound,0.7272727272727273,0.0,0.0
cosmx_bcc_xdonor_spot_0000070098,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000070099,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000070100,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000070101,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000070102,Wound,0.9473684210526316,0.0526315789473684,0.0
cosmx_bcc_xdonor_spot_0000070103,Wound,0.6470588235294118,0.2941176470588235,0.0
cosmx_bcc_xdonor_spot_0000070104,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000070105,Wound,0.9411764705882352,0.0,0.0588235294117647
cosmx_bcc_xdonor_spot_0000070106,Wound,0.96875,0.03125,0.0
cosmx_bcc_xdonor_spot_0000070107,Wound,0.9642857142857144,0.0,0.0
cosmx_bcc_xdonor_spot_0000070108,Wound,0.9310344827586208,0.0,0.0689655172413793
cosmx_bcc_xdonor_spot_0000070109,Wound,0.8928571428571429,0.0,0.1071428571428571
cosmx_bcc_xdonor_spot_0000070110,Wound,0.9047619047619048,0.0952380952380952,0.0
cosmx_bcc_xdonor_spot_0000070315,Wound,0.3333333333333333,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000070316,Wound,0.125,0.5,0.0625
cosmx_bcc_xdonor_spot_0000070317,Wound,0.0625,0.3125,0.0
cosmx_bcc_xdonor_spot_0000070318,Wound,0.0,0.7142857142857143,0.0
