spot,x,y,tumor_hat
cosmx_bcc_spot_0000016007,-483034.03821511345,31947.695542042227,0.05564940558862659
cosmx_bcc_spot_0000016020,-482899.63944086997,36701.28914502409,0.9715525356168686
cosmx_bcc_spot_0000016021,-482929.7973356068,37031.84177660305,0.9998910326441515
cosmx_bcc_spot_0000016022,-482924.9172186478,37372.233589468546,0.9953421919723174
cosmx_bcc_spot_0000016023,-482924.5485317791,37737.42550866045,0.9807188667541997
cosmx_bcc_spot_0000016024,-482924.97277420334,38057.20581169076,0.9812835797061394
cosmx_bcc_spot_0000016025,-482916.06801229855,38433.50343073838,0.985049064068253
cosmx_bcc_spot_0000016026,-482925.1949964256,38827.12247835743,0.9916061413611228
cosmx_bcc_spot_0000016027,-482903.13944086997,39214.91414502409,0.2891884810691723
cosmx_bcc_spot_0000016028,-482938.53944087,39561.58914502409,4.164995344642836e-09
cosmx_bcc_spot_0000016029,-482922.30610753666,39954.955811690765,9.839366462955391e-16
cosmx_bcc_spot_0000016030,-482922.1949964256,40252.23358946854,0.06141651620255296
cosmx_bcc_spot_0000016104,-483042.28310395917,67067.97028629274,0.08728967428625248
cosmx_bcc_spot_0000016106,-483007.8218036497,67869.16842870759,0.798623265401683
cosmx_bcc_spot_0000016107,-483020.1785287962,68164.29708367834,0.8832609614770549
cosmx_bcc_spot_0000016108,-483021.3451954628,68512.15819478944,0.8758665685510454
cosmx_bcc_spot_0000016109,-483035.9179923977,68882.02505302703,0.9034484079411075
cosmx_bcc_spot_0000016110,-483023.9840843517,69248.13041701166,0.9214903900239088
cosmx_bcc_spot_0000016111,-483031.06741768506,69603.13041701166,0.984578589488222
cosmx_bcc_spot_0000016112,-483040.76741768507,69972.21930590058,0.9943049478864139
cosmx_bcc_spot_0000016113,-483038.47969838674,70326.66842870755,0.9885576380226625
cosmx_bcc_spot_0000016114,-483022.900751018,70695.14896514767,0.9945845379100484
cosmx_bcc_spot_0000016115,-483019.47051846003,71055.491188011,0.9883298314469696
cosmx_bcc_spot_0000016116,-483007.5629131805,71412.57352616313,0.9903999937540188
cosmx_bcc_spot_0000016117,-483032.9257510182,71776.94176940636,0.9804616098403298
cosmx_bcc_spot_0000016118,-483040.06741768494,72130.50907709867,0.9999999998450734
cosmx_bcc_spot_0000016119,-483016.11186212924,72499.99454718412,0.9999358033732361
cosmx_bcc_spot_0000016120,-483031.990494608,72874.22702581662,0.9885232881951981
cosmx_bcc_spot_0000016121,-483013.025751018,73236.87926940633,0.9999999999999574
cosmx_bcc_spot_0000016122,-483018.42639204394,73615.68856427816,0.9886162520221092
cosmx_bcc_spot_0000016123,-483024.65075101826,73937.36676940636,0.9960309148126852
cosmx_bcc_spot_0000016124,-483019.2981869157,74324.22702581662,0.9999999029195393
cosmx_bcc_spot_0000016125,-483030.3481194394,74681.81676940637,0.9999541689534912
cosmx_bcc_spot_0000016126,-482940.8372104153,75047.21038303013,0.9997363824829335
cosmx_bcc_spot_0000016127,-482924.55746171676,75396.45698568395,0.9454703263936225
cosmx_bcc_spot_0000016128,-482925.85157936387,75738.751103331,0.9999999955384267
cosmx_bcc_spot_0000016129,-482920.83111900603,76134.54905729523,0.9998643404742945
cosmx_bcc_spot_0000016130,-482926.2819199212,76475.80992686043,0.9999912463450337
cosmx_bcc_spot_0000016131,-482917.60648132465,76849.47659352708,0.9999999984655769
cosmx_bcc_spot_0000016132,-482930.97827619646,77220.04069609116,0.9860208601967524
cosmx_bcc_spot_0000016133,-482935.28596850415,77563.65608070654,0.9986217367398023
cosmx_bcc_spot_0000016134,-482925.7255289437,77917.38135543183,0.910883259358358
cosmx_bcc_spot_0000016135,-482914.2175924358,78333.25437130484,0.7826596091786074
cosmx_bcc_spot_0000016136,-482929.68981465796,78674.64326019373,0.8426538649577388
cosmx_bcc_spot_0000016160,-482653.22576376895,-58986.36631095984,1.9042729236189873e-15
cosmx_bcc_spot_0000016161,-482655.50354154676,-58609.66042860689,1.9071537614391812e-15
cosmx_bcc_spot_0000016162,-482652.5757637691,-58246.21042860689,9.431660058840252e-14
cosmx_bcc_spot_0000016163,-482690.16326376895,-57869.7229286069,1.3696065174000954e-11
cosmx_bcc_spot_0000016164,-482635.78826376895,-57508.7229286069,4.233455932067336e-14
cosmx_bcc_spot_0000016165,-482672.7712183144,-57128.38770133417,3.7938994432306575e-13
cosmx_bcc_spot_0000016166,-482631.9590971023,-56770.260428606896,0.08129206654989968
cosmx_bcc_spot_0000016167,-482683.72576376906,-56436.71042860689,0.3798580069390523
cosmx_bcc_spot_0000016168,-482696.62576376897,-56134.79376194023,0.8281951486093075
cosmx_bcc_spot_0000016247,-482618.10831590503,-27396.165599815802,0.09816117154070378
cosmx_bcc_spot_0000016248,-482676.2749825716,-27099.1655998158,0.11850963010598874
cosmx_bcc_spot_0000016249,-482677.6360936826,-26730.526710926904,1.885005361299919e-15
cosmx_bcc_spot_0000016250,-482678.358315905,-26380.415599815802,3.282163085233043e-10
cosmx_bcc_spot_0000016251,-482681.1083159049,-26064.748933149134,2.2072934819814662e-08
cosmx_bcc_spot_0000016252,-482639.0011730479,-25656.915599815802,8.678689028898237e-10
cosmx_bcc_spot_0000016253,-482685.458315905,-25290.915599815802,1.9570526800208595e-15
cosmx_bcc_spot_0000016254,-482686.60831590503,-24906.290599815802,1.9804953421690115e-15
cosmx_bcc_spot_0000016255,-482717.35831590503,-24506.165599815802,6.707753132493409e-10
cosmx_bcc_spot_0000016256,-482704.858315905,-24150.733781633982,0.4688492544513941
cosmx_bcc_spot_0000016257,-482653.3320001154,-23838.49454718422,0.2806314340191793
cosmx_bcc_spot_0000016258,-482637.258315905,-23602.315599815796,3.060116881220945e-08
cosmx_bcc_spot_0000016402,-482624.2237354755,28711.962510368016,0.21004479050965297
cosmx_bcc_spot_0000016403,-482663.63527393714,29031.8778949834,0.26997794675918746
cosmx_bcc_spot_0000016404,-482687.33744785027,29396.31702541817,0.13073143461760234
cosmx_bcc_spot_0000016405,-482702.8391200912,29764.116356521845,0.23859354190389268
cosmx_bcc_spot_0000016406,-482692.76527393726,30115.657894983386,0.8179615473220697
cosmx_bcc_spot_0000016407,-482642.14681239857,30416.654818060324,0.8225368795491859
cosmx_bcc_spot_0000016408,-482659.685273937,30728.006466411975,7.0687726564976284e-12
cosmx_bcc_spot_0000016409,-482752.6083508601,31226.03943344494,0.9096518021765053
cosmx_bcc_spot_0000016410,-482676.9929662447,31541.654818060324,0.9072402887718465
cosmx_bcc_spot_0000016411,-482631.45800120995,31931.98698589248,0.958538860460372
cosmx_bcc_spot_0000016423,-482683.03944087,36346.739145024105,0.9988477315418242
cosmx_bcc_spot_0000016424,-482683.57492474094,36647.43430631443,0.9891333198921365
cosmx_bcc_spot_0000016425,-482662.4727742033,37029.98914502411,0.977163967834348
cosmx_bcc_spot_0000016426,-482670.99658372713,37346.86057359554,0.9711808874336356
cosmx_bcc_spot_0000016427,-482652.31801229855,37736.57485930983,0.9777433268292399
cosmx_bcc_spot_0000016428,-482617.33944087,38031.08914502409,0.9825608756662665
cosmx_bcc_spot_0000016429,-482791.83944087,38463.189145024095,1.8030203432075177e-15
cosmx_bcc_spot_0000016430,-482715.88944086997,38840.1016450241,0.5505247075513043
cosmx_bcc_spot_0000016431,-482721.4041467523,39190.02443914175,0.08679609247588785
cosmx_bcc_spot_0000016432,-482671.57694086997,39548.8203950241,1.6073794211681827e-15
cosmx_bcc_spot_0000016433,-482647.72639739176,39896.05001458933,1.3964687015129944e-15
cosmx_bcc_spot_0000016434,-482676.3537265843,40265.00343073838,0.04501605292574977
cosmx_bcc_spot_0000016508,-482663.5118621292,67122.7415281228,0.0057844763467044735
cosmx_bcc_spot_0000016509,-482604.5772216063,67470.38205099863,0.534698926859279
cosmx_bcc_spot_0000016510,-482649.74450101843,67807.32138923391,0.8187020641300323
cosmx_bcc_spot_0000016511,-482681.7666046767,68154.2672733802,0.9438026205492648
cosmx_bcc_spot_0000016512,-482676.85789387557,68507.73835351961,0.9378317013148502
cosmx_bcc_spot_0000016513,-482657.75369219494,68876.58793335155,0.949119507932021
cosmx_bcc_spot_0000016514,-482663.1150367327,69247.68121066247,0.9033196776334036
cosmx_bcc_spot_0000016515,-482659.85236392164,69602.27199407262,0.8727249861161778
cosmx_bcc_spot_0000016516,-482665.2618621295,69975.10263923387,0.9358448019290242
cosmx_bcc_spot_0000016517,-482673.3684929539,70338.11070375003,0.9781503497512882
cosmx_bcc_spot_0000016518,-482698.83825101843,70694.4217287275,0.9745350865004438
cosmx_bcc_spot_0000016519,-482667.5436081613,71042.04534083496,0.9662821527313078
cosmx_bcc_spot_0000016520,-482671.6112773341,71416.76413782743,0.9884660111442367
cosmx_bcc_spot_0000016521,-482666.88793050544,71784.07317966278,0.9654305411772619
cosmx_bcc_spot_0000016522,-482682.6828023003,72142.50907709867,0.9987496892563515
cosmx_bcc_spot_0000016523,-482660.2300193109,72507.86554989417,0.9998589748280695
cosmx_bcc_spot_0000016524,-482673.37575101823,72869.69176940636,0.9977545083622632
cosmx_bcc_spot_0000016525,-482656.10075101827,73237.56676940636,0.9999999999999825
cosmx_bcc_spot_0000016526,-482682.5849615446,73584.00097993268,0.9999999999995243
cosmx_bcc_spot_0000016527,-482671.1080680914,73960.35335477222,0.9999999562009038
cosmx_bcc_spot_0000016528,-482654.80615642376,74335.78974237935,0.9999999999999684
cosmx_bcc_spot_0000016529,-482674.53588615346,74666.41136400097,0.998880813391763
cosmx_bcc_spot_0000016530,-482674.1716619843,75045.16347179096,0.9993333367379071
cosmx_bcc_spot_0000016531,-482667.0551992736,75406.19454224508,0.9987628722707163
cosmx_bcc_spot_0000016532,-482661.76413898263,75765.99911604966,0.9839133854295734
cosmx_bcc_spot_0000016533,-482660.7287035469,76133.25437130491,0.9999999435888036
cosmx_bcc_spot_0000016534,-482658.1577633762,76479.96377301431,0.9999999996675797
cosmx_bcc_spot_0000016535,-482662.4075565938,76861.42283008626,0.9842303941157403
cosmx_bcc_spot_0000016536,-482660.3587335772,77220.43154848208,0.9919594571222132
cosmx_bcc_spot_0000016537,-482689.37529852934,77577.64863653788,0.9859188314115365
cosmx_bcc_spot_0000016538,-482654.7731479916,77944.58770463822,0.8826004399959194
cosmx_bcc_spot_0000016539,-482670.1620368802,78293.64326019376,0.7831212007698499
cosmx_bcc_spot_0000016540,-482728.7198146582,78657.84992686045,0.662454874406014
cosmx_bcc_spot_0000016541,-482688.2969575151,78926.95278400325,0.37005568483307577
cosmx_bcc_spot_0000016564,-482325.94004948327,-58967.6604286069,3.68755230761497e-11
cosmx_bcc_spot_0000016565,-482354.725763769,-58578.38265082912,1.9601981235946957e-15
cosmx_bcc_spot_0000016566,-482275.40758195077,-58279.205883152346,9.439024585267504e-15
cosmx_bcc_spot_0000016567,-482353.22576376895,-57879.37471432118,1.9379111815159885e-15
cosmx_bcc_spot_0000016568,-482317.67020821344,-57489.21598416245,3.954629853787803e-15
cosmx_bcc_spot_0000016569,-482316.39243043563,-57116.6604286069,1.947629132190193e-08
cosmx_bcc_spot_0000016570,-482309.39243043563,-56782.71598416245,0.11901780090986894
cosmx_bcc_spot_0000016571,-482284.3796099228,-56445.19889014536,0.21272834781418187
cosmx_bcc_spot_0000016572,-482412.5590971023,-56169.82709527356,0.8889216735065746
cosmx_bcc_spot_0000016649,-482223.65896972903,-28132.2797299883,1.2756915962454682e-06
cosmx_bcc_spot_0000016650,-482280.9961428168,-27816.89766490204,0.08132854043103824
cosmx_bcc_spot_0000016651,-482303.05831590487,-27452.515599815797,0.2983147567379356
cosmx_bcc_spot_0000016652,-482313.9416492383,-27124.248933149134,7.265546551103465e-09
cosmx_bcc_spot_0000016653,-482339.5855886322,-26689.642872543074,8.66154614309904e-08
cosmx_bcc_spot_0000016654,-482317.5855886322,-26422.09741799762,4.300614065535268e-05
cosmx_bcc_spot_0000016655,-482312.76740681403,-26001.824690724894,0.0001097789184189236
cosmx_bcc_spot_0000016656,-482303.781392828,-25615.53098443118,2.8411526654073163e-12
cosmx_bcc_spot_0000016657,-482311.1083159049,-25285.4155998158,1.9411023670609183e-15
cosmx_bcc_spot_0000016658,-482283.1249825715,-24915.115599815796,1.7245386952663714e-15
cosmx_bcc_spot_0000016659,-482286.19164923835,-24575.248933149134,1.9801857419522693e-15
cosmx_bcc_spot_0000016660,-482271.19164923835,-24190.137822038025,6.095418889098398e-08
cosmx_bcc_spot_0000016661,-482330.4898948522,-23809.49454718422,0.5126309902728302
cosmx_bcc_spot_0000016806,-482284.0943648463,28696.350622256123,0.47081921664548465
cosmx_bcc_spot_0000016807,-482305.0698893219,29032.500971906466,0.7122551129663387
cosmx_bcc_spot_0000016808,-482284.367092119,29408.532440437935,0.7778433177291597
cosmx_bcc_spot_0000016809,-482316.4471786991,29792.435037840536,0.7696466864676368
cosmx_bcc_spot_0000016810,-482334.2939695894,30107.31702541817,0.9764477384904223
cosmx_bcc_spot_0000016811,-482305.3995596516,30471.47075212624,0.7679166407320482
cosmx_bcc_spot_0000016812,-482209.685273937,30833.48698589249,0.6603046310296615
cosmx_bcc_spot_0000016813,-482272.1558621723,31195.048483218696,0.921177925654688
cosmx_bcc_spot_0000016814,-482295.435273937,31586.494561650066,0.6478616408390393
cosmx_bcc_spot_0000016815,-482318.83678908896,31943.51728892277,0.9650089763898206
cosmx_bcc_spot_0000016827,-482301.74288914585,36329.68569674825,0.9457157199296746
cosmx_bcc_spot_0000016828,-482315.6037265843,36630.43200216697,0.9909812921370771
cosmx_bcc_spot_0000016829,-482299.87944086996,37016.90914502411,0.9580391133049977
cosmx_bcc_spot_0000016830,-482317.03944087,37376.86914502412,0.9538955967999522
cosmx_bcc_spot_0000016831,-482300.74658372713,37725.86057359555,0.9709716467099369
cosmx_bcc_spot_0000016832,-482303.26907049963,38096.04840428338,0.959389536254223
cosmx_bcc_spot_0000016833,-482276.0512055759,38462.02443914175,0.9972166305052673
cosmx_bcc_spot_0000016834,-482259.10610753665,38799.52247835743,0.9999999240235486
cosmx_bcc_spot_0000016836,-482426.10097933153,39566.404529639476,0.019463612646043287
cosmx_bcc_spot_0000016837,-482325.9552303437,39940.420723971474,1.6786662006927102e-15
cosmx_bcc_spot_0000016838,-482232.42891455424,40276.47335555042,0.8312898609820208
cosmx_bcc_spot_0000016912,-482313.6734782908,67163.03445741574,0.309307782179946
cosmx_bcc_spot_0000016913,-482288.6169672346,67451.98777436902,0.6322117206838023
cosmx_bcc_spot_0000016914,-482303.5951954628,67781.35263923388,0.7578710885182838
cosmx_bcc_spot_0000016915,-482304.1812388231,68180.02337094118,0.8174577158694549
cosmx_bcc_spot_0000016916,-482295.21156182914,68520.60939599064,0.8512132962263441
cosmx_bcc_spot_0000016917,-482305.8218036499,68904.06316554967,0.955125788574194
cosmx_bcc_spot_0000016918,-482303.04591230873,69253.14296181456,0.9076093723828147
cosmx_bcc_spot_0000016919,-482292.2007510184,69636.31930590059,0.9544912542164317
cosmx_bcc_spot_0000016920,-482299.72428043024,69986.49969805742,0.9983478238231741
cosmx_bcc_spot_0000016921,-482287.47767409525,70322.23725461854,0.8438555623006017
cosmx_bcc_spot_0000016922,-482322.71325101843,70704.88935779539,0.9374676148445373
cosmx_bcc_spot_0000016923,-482309.2469048645,71035.66292325257,0.9772070831853477
cosmx_bcc_spot_0000016924,-482293.02575101826,71422.76676940636,0.9660987766967783
cosmx_bcc_spot_0000016925,-482306.3794744223,71764.3699608957,0.9999996018088785
cosmx_bcc_spot_0000016926,-482303.8331834508,72166.87082346043,0.9963410569615165
cosmx_bcc_spot_0000016927,-482309.5958729694,72513.2314035527,0.9987555427679023
cosmx_bcc_spot_0000016928,-482302.0371146545,72894.88495122454,0.9999999999999285
cosmx_bcc_spot_0000016929,-482297.21654049197,73229.36940098532,0.9999999999999799
cosmx_bcc_spot_0000016930,-482303.4007510183,73590.15887466953,0.99999999999326
cosmx_bcc_spot_0000016931,-482297.25369219494,73969.11088705345,0.9999999999140106
cosmx_bcc_spot_0000016932,-482301.9436081613,74296.75962654925,0.9999999888455164
cosmx_bcc_spot_0000016933,-482300.9861168719,74695.1826230649,0.9999999973368118
cosmx_bcc_spot_0000016934,-482309.1792299074,75052.71359412147,0.9999999740660616
cosmx_bcc_spot_0000016935,-482295.89436011296,75402.93113898167,0.999903291302304
cosmx_bcc_spot_0000016936,-482320.82691143255,75785.26153976368,0.9999999934357063
cosmx_bcc_spot_0000016937,-482307.03440925287,76148.72884577938,0.9976678457486973
cosmx_bcc_spot_0000016938,-482295.00799647626,76503.05992686047,0.9999895601661498
cosmx_bcc_spot_0000016939,-482282.198435348,76826.70647858459,0.974238093910581
cosmx_bcc_spot_0000016940,-482322.31860253715,77222.02204807258,0.9777884063523931
cosmx_bcc_spot_0000016941,-482292.4112432298,77561.78135543189,0.9756512254321672
cosmx_bcc_spot_0000016942,-482297.7501594859,77951.60303030873,0.9277274265972986
cosmx_bcc_spot_0000016943,-482293.93981465825,78285.46377301429,0.9533016392477193
cosmx_bcc_spot_0000016944,-482327.4953702136,78646.03214908265,0.051137801866244184
cosmx_bcc_spot_0000016945,-482376.60648132465,78957.97659352706,2.075422430298319e-15
cosmx_bcc_spot_0000016968,-481923.1731321901,-58979.34463913321,0.5787982917624626
cosmx_bcc_spot_0000016969,-481928.5114780548,-58624.041380987845,0.5148375578133182
cosmx_bcc_spot_0000016970,-481907.725763769,-58267.43820638467,0.26254529111088715
cosmx_bcc_spot_0000016971,-481935.62576376897,-57859.860428606895,0.3523339382400393
cosmx_bcc_spot_0000016972,-481862.10076376895,-57505.0354286069,0.1474264016037234
cosmx_bcc_spot_0000016973,-481917.7813193248,-57143.697465643934,0.2028776836833625
cosmx_bcc_spot_0000016974,-481925.34341082774,-56783.07219331278,0.4242529257426551
cosmx_bcc_spot_0000016975,-481952.53826376895,-56457.0354286069,0.3713072475533071
cosmx_bcc_spot_0000017051,-481845.7135151835,-28883.87972998829,0.0001755328317973649
cosmx_bcc_spot_0000017052,-481948.758969729,-28531.379729988294,0.14262395099758438
cosmx_bcc_spot_0000017053,-481946.75896972895,-28197.679729988293,0.27023517600645514
cosmx_bcc_spot_0000017054,-481932.6692207504,-27839.421148863028,0.10650052849738062
cosmx_bcc_spot_0000017055,-481967.08908513567,-27455.377138277338,6.566042335054254e-11
cosmx_bcc_spot_0000017056,-481972.5249825717,-27081.471155371357,6.999179091680435e-15
cosmx_bcc_spot_0000017057,-481940.5506235972,-26721.300215200412,1.9145467330643433e-15
cosmx_bcc_spot_0000017058,-481980.94922499586,-26379.551963452166,6.97100629383769e-15
cosmx_bcc_spot_0000017059,-481977.058315905,-26020.215599815805,1.2689039744085466e-07
cosmx_bcc_spot_0000017060,-481910.6083159049,-25607.582266482466,1.2843219422922513e-15
cosmx_bcc_spot_0000017061,-481959.3198543665,-25281.9155998158,1.4987854340922241e-15
cosmx_bcc_spot_0000017062,-482009.35831590503,-24919.665599815802,1.3557872658054704e-15
cosmx_bcc_spot_0000017063,-481940.0805381273,-24599.360044260247,1.7191575111020747e-15
cosmx_bcc_spot_0000017064,-481925.3128613595,-24187.824690724894,1.875882185964551e-15
