,CAF,CAM,Cortex_CCL21,Fibroblasts,Germinal_Center_Plasma_IgM_B_cell,High_Endothelial_Venules,M1_macrophages,Macrophages,Plasma_IgA,Plasma_IgG,T_cell,Tumor,Tumor_Keratin_Pearl
openst_spot_00014675,1.6943792292302617e-13,1.7219216625598794e-15,4.970558021713059e-10,1.7219216625598794e-15,0.1779560260891251,0.0001527904800254478,6.539109306556134e-07,2.132300028303177e-05,1.7219216625598794e-15,1.7219216625598794e-15,0.8218692058619332,1.6046862095468652e-10,1.7219216625598794e-15
openst_spot_00014677,6.515854570413949e-15,1.7164002201391093e-15,0.06137932687988167,1.5583760064453624e-13,0.5906564656939214,7.532395140618376e-05,0.0007294427640973905,0.03602756602242584,1.7164002201391093e-15,1.7164002201391093e-15,0.31113058709921676,1.2875888814386815e-06,1.7164002201391093e-15
openst_spot_00014682,1.733461500917954e-15,1.733461500917954e-15,1.1362876943397093e-07,1.733461500917954e-15,0.05533000938050968,1.8080423300924518e-08,6.637391779439456e-10,0.0001234473804891674,0.005838195259532137,0.025496933954188037,0.9132112816523403,1.733461500917954e-15,1.733461500917954e-15
openst_spot_00014781,1.744236195655974e-15,1.744236195655974e-15,6.262491351562654e-09,1.744236195655974e-15,0.018105343900463033,1.9023869807480183e-07,1.8271727531666064e-10,0.2577383167264871,0.0003530226941041862,0.4169487113859862,0.30685440860904384,1.744236195655974e-15,1.744236195655974e-15
openst_spot_00014784,1.803463927295682e-15,1.803463927295682e-15,1.1103561287752098e-08,1.803463927295682e-15,0.0027829309765153975,5.772494689376698e-05,3.3432924498473994e-08,0.12198496973128518,0.02429321049653496,0.011677305053721911,0.8392038142585538,1.803463927295682e-15,1.803463927295682e-15
openst_spot_00014823,0.5789294488149269,0.0034829502339287157,6.763845480294982e-08,0.0005590336795722006,0.14845203606820348,3.4706771197343684e-07,0.0027799312161001896,9.786069577242356e-08,1.7734888464043542e-11,0.010744606221207278,1.7267972862879014e-06,1.1285144121145859e-13,0.2550497543840648
openst_spot_00014854,0.1926015843366103,1.7443677946722583e-15,2.4161038614487855e-09,0.0932566860021232,0.005186581565566848,6.379247070727123e-05,0.6673397987533602,0.0025291214821975593,4.7233545466987755e-08,0.02625266793609732,2.9325721021297205e-07,7.319469072800169e-14,0.012769424546402801
openst_spot_00014974,0.09932457744395062,0.10656655677548423,0.022142470354215352,0.05674175330214465,2.0487000704481837e-10,0.0022703219270888255,0.696521696420119,0.00634792109195953,2.2179873852674735e-11,0.010084700445983967,2.00592853931675e-09,1.7760493865283405e-15,6.073499670393056e-12
openst_spot_00015022,1.7273061681284884e-15,1.7273061681284884e-15,0.04948903958122466,1.7273061681284884e-15,0.08260372187975186,0.003643995536064556,4.044231635004668e-09,0.001490617307421253,0.46592241189839045,0.054574029605155804,0.3304570300183378,0.0069190889920436914,0.004900061137373191
openst_spot_00015053,0.0051425106132111376,1.725129337482785e-15,0.02243399860314807,0.0019357330486639145,0.04555454441965263,0.4903821346698845,0.21367819941114782,0.045432480113373565,2.7618797736923722e-08,0.029123065445355666,0.03738103569273054,1.2811013591154026e-09,0.10893626908293128
openst_spot_00015078,0.1653757613158328,0.051768058175264496,4.230923667219127e-10,1.5629965694409218e-08,3.915432569861804e-14,1.2410324703317387e-08,0.4288236984035454,1.027144122757814e-07,1.0706240693524137e-06,0.07097439914496151,1.269304910266944e-11,0.0019833966654672526,0.28107348448033187
openst_spot_00015094,0.20834629873202526,0.04519925790572304,0.08320240421874578,0.16623923129316068,0.0012806648038405709,0.010588071156476253,0.4380269549588592,2.3655747168489778e-05,3.6084107525691444e-07,0.046501905732520915,5.1226988954992354e-08,2.3868594692632242e-14,0.0005911433833916429
openst_spot_00015153,3.6378421396184077e-14,0.008414056484963812,1.313287297520597e-10,3.8112813826491356e-13,8.57012405428087e-06,0.00014088314682161955,1.761311112816353e-05,0.05407342335021298,0.013899443751460624,0.19794971373493672,0.7190156109046675,0.006480605158713012,8.010129512304352e-08
openst_spot_00015181,1.9327312452736357e-15,0.05259221929048168,0.01594601777968632,1.9327312452736357e-15,0.0042105290532621275,0.00045848857332058844,2.136522816262789e-05,0.07026709752815771,5.853448235457394e-07,0.010263571202750113,0.0209512148330339,0.65467158436141,0.17061732680490763
openst_spot_00015188,0.5214409600856704,1.7246526455803266e-15,7.915802878094541e-09,0.2106021140860086,0.18184901295831313,2.3596190768761847e-05,0.023700959383118808,0.00033162440131748964,2.1608597741594886e-06,0.03899057388342139,0.0010924263941848999,1.7246526455803266e-15,0.021966563841615667
openst_spot_00015213,0.05360610512674507,2.2469298907670947e-15,5.6977098423498426e-09,0.07490045340517897,0.009403455958558784,0.00019375332649315674,0.19335288824591096,0.0011607169039008025,0.5955870102175086,0.03728939027552731,4.280312430858229e-07,0.008954282208765176,0.025551510602456085
openst_spot_00015282,1.853127529997788e-15,1.853127529997788e-15,0.007523631741814409,1.853127529997788e-15,0.004028613402719243,7.662628785383318e-08,2.2865114194888646e-08,7.039919148818432e-07,1.853127529997788e-15,1.853127529997788e-15,0.983334885875533,1.786917004506157e-12,0.005112065494820236
openst_spot_00015287,1.7350643486154279e-15,1.7350643486154279e-15,2.3903515163418597e-10,1.7350643486154279e-15,0.4035057632205044,1.4792926796092606e-06,3.923006100925352e-08,0.004433871474966847,0.03199053705188211,0.1578693691959996,0.39265965333539393,1.7350643486154279e-15,0.009539286959470072
openst_spot_00015292,0.0003477210159172088,1.7588080556323852e-15,7.333223197643101e-14,0.0005582253875009149,0.012107747613392414,0.00011251663951423367,0.0023063424644332964,0.04822344009141733,0.027632719149312052,4.6338518720772085e-10,0.8821432151101588,0.026568071460946342,6.039470346590523e-10
openst_spot_00015299,0.058971836063281775,0.0152563751053023,4.9859899914029854e-08,0.040027378568032346,0.005833228977883396,0.005521286775847946,0.3450953449374469,0.0017154427005015532,0.18196526930187412,0.16272296314991308,0.10656310778668054,6.211391201044418e-06,0.07632150538213518
openst_spot_00015301,3.5460783688064195e-07,3.2350747742666246e-11,0.01292670015875089,4.376690229795008e-10,0.013682892003638807,0.0045591917757509,0.13566262655235836,0.02099755055021457,1.9310832071384793e-15,0.04331661534001623,0.013600320709825494,0.5457354098104341,0.20951833802115216
openst_spot_00015320,0.11243359406061174,0.02065903459216566,3.436226683680765e-11,0.05452964213971295,0.000835340545286346,8.827410462491079e-05,0.52216005406337,0.028030353103926913,0.06996740992353341,0.10066571092974291,0.0006723946534550968,0.0019153694735277724,0.0880428223756802
openst_spot_00015346,0.7736382214130101,0.0006881585102034886,0.028515030369603078,0.039735107637256066,5.6514696841132765e-05,0.000140710722499477,0.14458297318444108,8.497183817719159e-09,1.8562518041289672e-15,1.8562518041289672e-15,0.012643274968954009,1.8562518041289672e-15,1.8562518041289672e-15
openst_spot_00015408,1.6915172602704468e-15,1.6915172602704468e-15,0.05130415785697148,1.6915172602704468e-15,1.1312349238520808e-05,2.6020892345940366e-08,6.113132806180735e-14,0.0012325842283383384,0.001033837922120568,4.561973943336404e-08,0.9423824211848578,0.004035614817773632,1.6915172602704468e-15
openst_spot_00015409,1.7240968348442504e-15,1.7240968348442504e-15,1.8890291086753434e-10,1.7240968348442504e-15,0.16305820163969426,6.172996232251832e-06,3.541109981306059e-10,0.3149065739187634,3.57883552309863e-06,0.1251478383539062,0.39687763201292137,1.699938720226013e-09,1.7240968348442504e-15
openst_spot_00015434,0.1554022228459796,1.7409623388226067e-15,2.290852371103048e-05,0.41675452127551227,0.0014452702544317554,0.00727114359999814,0.009535321516575282,0.000921257655586963,0.16851130526516125,0.2391369391029583,0.00015745180541879483,1.0428885583402185e-12,0.000841658153622183
openst_spot_00015437,0.004284205058530519,0.0026509206099517048,0.004650678842280882,0.08013153499967955,0.09276961156035998,0.00039730764038834604,0.018059778326184276,5.045756847867005e-08,0.12586396783052398,0.6595266022697778,2.5895234124761433e-05,1.1714496196175988e-06,0.011638275721010264
openst_spot_00015451,1.1426320640532688e-08,1.7492561257287742e-15,0.00010114049072585269,5.771880661821408e-12,0.13525567788575,0.006323482874376908,0.36633336808958566,0.034683907646858574,1.5956551490650975e-05,0.028489530335515587,0.42296018697971405,0.0005349890320956708,0.0053017486817927935
openst_spot_00015521,1.829849110458813e-15,2.9361586143845177e-12,3.5845074213437195e-13,1.829849110458813e-15,4.183104633817468e-05,0.0022815849352551074,7.308807421506252e-05,0.021901213247128525,0.042713073267013166,0.0048756277163627005,0.8715238681343078,0.056589713576019676,6.153839833039438e-14
openst_spot_00015531,7.634288352930668e-13,2.160858550047068e-12,4.1425948193288765e-06,1.7344831264406956e-15,4.801912598182827e-05,0.00014782419412843692,0.1121885776766047,0.0035708863464022373,1.4009548763863042e-07,1.7344831264406956e-15,0.8672243619251481,0.016816048038498135,1.7344831264406956e-15
openst_spot_00015558,4.6469081519986996e-11,1.7181727141315965e-15,0.0027565494471680782,4.513453120176826e-06,5.958362047195486e-07,1.9983911045551006e-05,4.725944973958718e-05,0.027384013256614492,1.867957785444728e-07,0.9635186601884356,0.006268237615418984,1.7181727141315965e-15,1.7181727141315965e-15
openst_spot_00015663,1.6553230749680193e-15,1.6553230749680193e-15,0.012794118869394001,1.6553230749680193e-15,2.340385914211939e-05,1.004889801665569e-05,8.163936357697034e-08,0.0001034465587764473,6.893829325881248e-05,0.24405830674108558,0.7247999034852155,0.00038481148936994885,0.017756940166372404
openst_spot_00015706,0.03292024710079387,0.29552798255474433,0.0673431364915938,0.0002452622228074626,6.210461509656804e-07,1.1575425947987095e-05,0.6039508715348403,3.025177276586481e-07,4.530261549364849e-12,1.1008434602106657e-09,1.6298607794671426e-14,1.817227578212364e-15,1.817227578212364e-15
openst_spot_00015712,0.6124144937796117,0.11855456926510065,0.0033100021255177536,0.03259696741740369,1.8825327848999684e-10,1.0631715342196896e-09,0.23312396214639017,1.0528959946121912e-12,1.873338830387794e-15,1.873338830387794e-15,4.013490524650702e-09,1.873338830387794e-15,1.873338830387794e-15
openst_spot_00015785,1.7696660195163389e-15,1.7696660195163389e-15,1.5232022360148894e-08,1.7696660195163389e-15,0.00027086313220847934,1.1779856502969747e-07,5.2476452406231937e-11,1.1699105405274152e-05,1.7310126289061497e-07,0.2228812512625136,0.7318696958977366,1.7696660195163389e-15,0.04496618441780207
openst_spot_00015796,0.189659583087548,1.6670713271193196e-15,0.00014093796498577634,0.11190249828184658,0.006361239695531544,0.0005361181659011187,0.0003846211238524136,7.714222324081114e-07,0.34841300812068465,0.32311030808031377,1.114048914827299e-05,1.6670713271193196e-15,0.019479773567952042
openst_spot_00015805,0.2710453189256697,0.0009956720253543787,0.009133865877899456,0.10322932165007134,1.8540723857149045e-05,0.0017658259001827326,0.154779433130458,0.00015885470830532552,0.16378430932709923,0.1413624378331083,0.14997369188882456,6.562801592701642e-11,0.003752727943541731
openst_spot_00015822,1.8119291308210145e-15,1.8119291308210145e-15,0.00019448605306601082,1.8119291308210145e-15,0.04299350420390206,0.003634968498788487,0.47194978199457305,0.09168300419025047,0.15250088440212792,0.2297506575697439,0.007292713087539143,1.8119291308210145e-15,1.8119291308210145e-15
openst_spot_00015824,3.7851411040621455e-05,0.020600787084108063,9.417846793295927e-07,0.019196299876188816,0.007387215573330291,0.14192091826774805,0.09489084699338034,0.049792889799178744,4.623277959778968e-06,0.579502533674943,0.08666509225743943,1.7344981908681653e-15,1.7344981908681653e-15
openst_spot_00015904,1.6445195069357805e-15,1.6445195069357805e-15,0.0002918050825221904,9.029203473012493e-09,1.7889339798008236e-12,1.0719093536039784e-05,6.3298300463273e-15,1.564450842389524e-09,1.4845604480380554e-11,0.6566242603619157,0.33444719819902446,6.429815469843411e-14,0.008626006652638763
openst_spot_00015915,1.7393572461164646e-15,0.001203527440588163,0.0923470223993844,2.7682765974889345e-11,0.08865579145146779,0.2265739052181378,9.403609913459936e-06,0.06729367167380207,0.28158036856160595,0.22035611799365157,0.00464731421097306,1.7393572461164646e-15,0.017332877412789455
openst_spot_00015918,0.02111094059856539,1.5790718358899746e-15,0.033065473008813476,0.0037708064899256016,1.5790718358899746e-15,1.383992940478436e-06,0.00021121380485902383,7.212362249854604e-08,0.6243537924826017,0.3174862377242685,2.797799245673177e-09,1.5790718358899746e-15,7.697659948499847e-08
openst_spot_00015935,1.7380179328349158e-15,0.011116371579079841,0.22127984922389066,1.7380179328349158e-15,0.279496293739255,0.004108302631244036,2.1575763967797402e-06,0.0020696285201350514,3.7191117841829764e-14,0.060142967308417866,0.41117584378061106,1.7380179328349158e-15,0.010608585640927077
openst_spot_00015939,1.115646309350631e-08,6.736489520170575e-14,0.035963405412037505,1.2442898126739578e-12,0.13957687042287825,0.30578809232617854,0.05633118092439977,0.23796958881565666,1.204982732011772e-09,0.06630742670430241,0.14300905334630667,0.0018847839821944194,0.013169585703288448
openst_spot_00015940,7.918711738637473e-09,2.506903845144619e-05,0.07797460377226297,2.1910266032690197e-12,0.030478174007752976,0.2937605345200047,0.3612973901416174,0.14397576200772033,8.486544731398422e-10,1.7632394680870565e-06,0.07197725944004082,0.0036413871418047466,0.016868047921319393
openst_spot_00015954,0.659493104106256,0.05344941002227733,0.08761278127571095,0.01977345737185663,3.4069032675908246e-14,0.00022087547347051552,0.17938630639701508,6.406093757337004e-05,1.81784780913533e-15,1.81784780913533e-15,4.415798625892473e-09,1.81784780913533e-15,1.81784780913533e-15
openst_spot_00016031,1.2458494163098994e-13,7.0833979654287856e-15,0.07217296231290508,1.7501685199431415e-15,2.1251617631625197e-08,0.01492350661529224,0.011211476663774585,0.22601593499433523,7.500642874917752e-09,0.0016151595067448604,0.6488715177162927,0.022212669600639657,0.0029767438376219514
openst_spot_00016061,5.663827755254879e-09,1.7491388579146528e-15,0.06045946143517532,1.7491388579146528e-15,0.14275178892503584,0.21029065924685064,0.2390845823097916,0.17470851357745137,3.575820606009925e-13,0.010261493052721735,0.13658045383632814,0.013168849116627426,0.012694192835829263
openst_spot_00016069,0.0006321202045688844,0.05450640009424433,0.0595756554536688,0.04696208405179357,0.0032370619466251162,0.1378738367288288,0.3982688562413556,0.0013349684268575144,7.044874793978546e-12,0.2976078333720021,1.1834116604601167e-06,4.014611705215618e-13,6.094872262172972e-11
openst_spot_00016149,2.6428744687122014e-15,1.7329226797724636e-15,0.09934977952105185,1.7329226797724636e-15,4.509176398638711e-05,0.01161047625183973,0.002427664077920546,0.11267803266673851,0.05071863824684695,0.25609056520737405,0.4376547131098895,7.94208493557154e-05,0.02934561830499087
openst_spot_00016150,9.874842016503588e-12,1.758972300814828e-15,0.05188465911118751,1.758972300814828e-15,0.0005644409218138406,0.0007320806630910225,2.7662358944460486e-05,0.02503673048983699,0.0016795610551678455,0.1916464791392258,0.7167106628986512,8.268066696098176e-06,0.011709455285506917
openst_spot_00016196,0.48445023786439256,0.03166086764963375,0.04251198959410578,0.2306231872678999,0.00020175386510498655,4.1660606698472466e-06,0.2105477047264284,2.33977446304891e-09,1.8334070477068777e-15,1.8334070477068777e-15,9.063198283538e-08,1.8334070477068777e-15,1.8334070477068777e-15
openst_spot_00016271,1.6972889687145174e-15,1.6972889687145174e-15,0.016019919971644907,1.6972889687145174e-15,6.517290629352173e-06,0.002133585143818452,3.3343087675279202e-09,0.12910768378202603,0.5167477786112783,0.15485600160918495,0.13737608738329918,0.0004043049843133584,0.04334811788949159
openst_spot_00016276,3.1503497692141875e-14,0.04778228223400144,2.4475150444114937e-09,1.835621110694797e-15,0.10875582145675973,5.197343603029109e-05,8.55470254334022e-06,0.08018230089187658,1.835621110694797e-15,0.026388516989944513,0.7335325826513761,0.0032979651899158104,1.835621110694797e-15
openst_spot_00016299,1.7530665029554963e-15,1.7530665029554963e-15,0.02980052102212121,1.7530665029554963e-15,0.6227243315464771,0.0016549593972839988,9.47291705654935e-05,0.0003549901813274202,0.012382996533838278,0.024119241245335703,0.2936753023384947,1.7530665029554963e-15,0.015192928564548881
openst_spot_00016301,1.592739031939063e-05,1.6164534204193147e-15,0.03245675537074751,1.0985770145539587e-10,0.9625911388559089,1.2608875841622165e-06,2.1572901299650427e-08,5.825937194613021e-06,1.6164534204193147e-15,0.004916681140841201,5.972334453735435e-06,9.135242422867032e-14,6.416400096806957e-06
openst_spot_00016407,1.6845140248653603e-15,1.6845140248653603e-15,0.0051626403488115,1.6845140248653603e-15,0.11777697389226917,0.19893779307061496,6.964668213006136e-06,0.001906956593533505,6.654828655053778e-07,0.010069739577705466,0.6661382645295784,1.8364017330240295e-09,1.6845140248653603e-15
openst_spot_00016410,0.007203644941629792,0.01877591204708971,0.007631363085942062,0.0008864257694145159,7.654859738996488e-06,0.31146589348615117,0.11646331457739133,0.12862714359205404,0.007544125396034068,0.007037546457643105,0.3943568874030387,8.83838707477763e-08,1.7331527040340318e-15
openst_spot_00016420,1.0632322142876535e-08,1.7582539795286006e-15,0.06680606660079275,2.9472165080915566e-14,0.5260233524890418,0.0273626342179464,0.00926277231005063,0.04315273297003494,2.814289989314933e-10,1.7582539795286006e-15,0.3273924243220001,6.176347590314419e-09,1.7582539795286006e-15
openst_spot_00016439,0.23124539314541026,0.06457949300480184,0.13271651127498751,0.20188748343985272,5.616788503942351e-09,0.00542353596195572,0.3641348587460816,2.5284040900032553e-08,1.2052485446780968e-05,1.7834309977948787e-15,6.410406286522358e-07,1.7834309977948787e-15,1.7834309977948787e-15
openst_spot_00016530,0.08116946328056283,1.7556650581723032e-15,0.025842144439014402,1.1927792538683243e-05,9.583417975475442e-08,0.26437771426821866,0.03616704333248356,0.01657247090825206,0.031164896961947842,0.021824036186422868,0.5049629465799975,0.00029031629057548646,0.017616944125804425
openst_spot_00016532,0.07314649461853528,3.5943491962511026e-12,0.04472743810325054,0.011091732259159427,5.608414152781065e-10,0.5656186881246955,0.22847345425414986,0.01336908867762101,1.7529854423942527e-15,0.016247090355600503,0.00017961476966343976,0.039479997622128456,0.00766640065075875
openst_spot_00016534,0.0518206440075785,1.875975149056227e-15,1.938040025611355e-09,4.332044471299965e-06,0.03749501173484036,0.3457844541048315,0.16870601636664143,0.02054249123467013,4.865759007756477e-05,0.10468930121220861,0.19864801556110062,0.007358692091453867,0.06490238211408433
openst_spot_00016558,1.109283672831268e-05,0.0577065948716233,0.03676764683150566,0.14525910159423355,2.3143045856286725e-14,0.0006259392779984505,0.3508088812718537,0.03308494752869664,2.6050585810342305e-07,0.3757355349818953,2.995801868658692e-10,1.7556184215445887e-15,1.7556184215445887e-15
openst_spot_00016676,5.208077322955818e-12,0.011938378660660564,0.03821239213273638,2.166464388178425e-13,0.25453742166984966,0.08525106238721697,0.5340982105408665,0.004285556014812528,0.023854784846118658,5.249703814699309e-06,0.04781636395857147,1.790288806245315e-15,5.800799260158614e-07
openst_spot_00016681,0.02880636988918778,0.3854694369718188,0.06714721730738062,0.19843273315841853,4.825599768639906e-14,6.331157137375361e-07,0.3201431881900494,4.2008115382441705e-07,1.9421436719445154e-14,1.2859955562059572e-09,2.1019678160150416e-13,1.8257918378663558e-15,1.8257918378663558e-15
openst_spot_00016795,0.08277868820027898,1.7103406138206332e-15,0.09469482680519886,9.164786787178419e-05,0.7798446159058885,0.023378215412728304,0.010898601145114196,1.3123653878543903e-07,1.7103406138206332e-15,1.7103406138206332e-15,0.0016298842708624226,1.7103406138206332e-15,0.006683389155511136
openst_spot_00016906,3.5301677145891305e-10,1.778573591555924e-15,0.06578522510281795,2.586191447572767e-12,0.23263995823608394,0.13151367253940408,0.22558037823711313,0.24194442659606627,4.50304430243929e-13,5.208451334100641e-14,0.1025363389324039,1.778573591555924e-15,1.778573591555924e-15
openst_spot_00016916,0.08854190705095046,0.008963094772766826,6.374019807565746e-12,1.5247905799512139e-09,0.6828916755757689,0.004538111836664233,0.21496200299649545,4.180023872317172e-05,1.79770371483208e-15,1.79770371483208e-15,6.140599745916325e-05,1.79770371483208e-15,1.79770371483208e-15
openst_spot_00016918,0.05602249294199627,1.7611854238250644e-15,0.012119683283352676,0.0003190827370854963,0.3812158517468307,0.14303902395720774,0.37648594665180096,7.998018900577582e-06,0.014085512298900779,1.809175627856203e-15,0.013914324687808562,1.7611854238250644e-15,0.002790083676110712
openst_spot_00017055,0.14351030622173946,0.07781899242426664,0.08236815437788979,0.5158525849674588,9.781380266281703e-10,0.000494317391153844,0.1452177809550162,7.0751383274855795e-06,0.0025723696597586246,0.03215840113807192,1.674817578721122e-08,1.7271807906260468e-15,1.7271807906260468e-15
openst_spot_00017289,0.01287324024563088,0.06523565482280651,0.07409395980866733,0.04245007514091594,8.569733687098239e-05,0.004999063577576272,0.6266367536632379,0.04699563954582621,0.0520868784135725,0.07443259833818174,0.00011043910671011209,1.7449712024545541e-15,1.7449712024545541e-15
openst_spot_00017528,5.8595231326155026e-08,1.7712151369201662e-15,0.000175761714813891,0.00036913307404253724,4.1618281525192864e-06,0.8311506208801899,0.08221795670065583,0.06178100987354052,0.004219514664358186,1.7712151369201662e-15,0.020081782669008154,1.7712151369201662e-15,1.7712151369201662e-15
openst_spot_00017533,0.013266669829234957,0.10293571491203715,0.0018566121423510245,0.026582945484407195,0.03256665804423119,0.2678456469869924,0.4709736056182903,0.011282898031343367,4.0124746637587115e-05,0.0717787904968531,9.668844762027137e-05,1.727257315493758e-15,0.0007736452599996631
openst_spot_00017540,1.8502399907866965e-15,0.029323403645335065,8.131664625154468e-08,1.8502399907866965e-15,0.2398905033632614,0.0011256258271414017,0.3181474086089727,0.01080083533726679,4.1785702910798556e-07,1.8502399907866965e-15,0.40071172404430316,3.659998501339413e-14,1.8502399907866965e-15
openst_spot_00017544,0.05451490127347447,0.04127426412623812,0.0001240817021058026,0.019884496834858094,0.032451025533631786,0.6183828018704709,0.07848571748257675,0.08162789585608488,0.016283235317877832,0.022743944996421628,0.034226614227103505,1.0207791543237544e-06,1.7593666405438634e-15
openst_spot_00017653,7.481381039423944e-07,0.004887233719749564,4.5245291301137246e-07,0.00030928694207378376,0.10276577481201846,0.21007787749858292,0.4512972476982874,0.044014717389230816,0.01682686239300568,0.03817364258055278,0.1316461563754286,5.130174956689437e-14,1.8034591826485233e-15
openst_spot_00017654,0.00012583213742077827,0.07923229792626292,1.4839550025749562e-05,0.007129280859206865,0.04298205287059993,0.39896896790942454,0.2791628908944555,0.10440989308693766,3.629863584606114e-12,0.08679839930129017,0.0011755454607423773,1.777029930529281e-15,1.777029930529281e-15
openst_spot_00017662,1.1035242501628286e-13,4.291177330257054e-05,9.424978216947811e-05,3.7104725030082154e-15,0.13827422216707275,0.0174637774884371,0.4210177325943099,0.055895494661745655,0.005978743003028858,4.152797947884321e-08,0.36123282700183657,1.7857019009207118e-15,1.7857019009207118e-15
openst_spot_00017718,5.006993982551666e-13,1.8575479207378732e-15,0.11032810121828407,1.5737908656684287e-12,0.0025577632138652365,0.3408828224558263,0.26700826770089353,0.2380411073186539,0.024468996371626663,0.0073554435999767164,0.007929174004220732,3.106210804557858e-08,0.0014282930524686023
openst_spot_00017769,0.023384478286207225,1.7218271010808721e-15,7.556483747838753e-07,0.09416194196607645,0.1288525313858501,0.2635495054164252,0.3833627221032222,0.016040704256015077,3.718236879214526e-13,0.02019753485821474,0.05649403769960561,6.666431876840021e-12,0.013955788372968568
openst_spot_00017786,9.776130575029283e-05,0.002229742981132812,0.0027004065252656116,4.094859047343241e-06,0.021548266587460736,0.41359808584098345,0.4529696314959867,0.03461823173993129,1.042736586659499e-05,0.02043522019443429,0.010786274086061703,1.1365519230237292e-08,0.041001845652559994
openst_spot_00017900,1.757154878037754e-15,0.0073696054746879465,0.00025955676593471955,7.031486707340071e-05,1.5174420415745163e-07,0.00013051547774974224,0.0017177626071320615,0.004347610453245767,0.000973924195435852,0.18680853935825711,0.7983220190562739,1.757154878037754e-15,1.757154878037754e-15
openst_spot_00017910,8.43458882772557e-08,0.007286307080643147,0.004839127556774321,8.949296806862669e-07,0.003500768735538192,0.07310212637317322,0.36550586457390255,0.13831113408374077,0.006025497305084813,0.0011058002578547654,0.40032239472817993,2.953764333599286e-11,1.7255805271030415e-15
openst_spot_00018018,1.7353332409049114e-15,0.005931004490498926,0.08309615065671139,1.7353332409049114e-15,0.03867705730457581,3.725346292272614e-05,1.3774029630214748e-08,0.0005526777551347767,7.614407755325933e-12,0.3369870547752704,0.5347187877732349,1.7353332409049114e-15,1.7353332409049114e-15
openst_spot_00018034,0.00048303020044318897,1.7483260408674232e-15,0.09099036327355106,0.0002733391861141573,0.0012934528783736733,0.38836469397906564,0.3729659287499613,0.005700674700916688,1.7483260408674232e-15,0.06827343996176245,0.07165340064614976,1.6764236568628473e-06,1.7483260408674232e-15
openst_spot_00018265,1.1897087136630318e-14,1.8021128980631736e-15,6.762743752633101e-10,1.0509687354595338e-06,0.08882266084131957,0.08302753124385458,0.08033322643574625,0.19397772916214023,0.04494899332851753,0.1468212287822973,0.36206757856109734,1.8021128980631736e-15,1.8021128980631736e-15
openst_spot_00018516,1.7591511946328124e-15,0.0184616877347734,0.03129192514455778,1.7591511946328124e-15,2.386012322661888e-11,0.00615161469220694,2.309169003609057e-05,0.0002111456250961277,0.4871396091553803,0.45503501391198037,0.00010094336940107146,1.7591511946328124e-15,0.0015849686527024353
openst_spot_00018629,1.785027759987561e-15,0.0315697424296489,2.3516520016130155e-08,1.785027759987561e-15,0.00013178100777993629,3.4439925974631226e-06,7.321024947366474e-08,0.0004479376918135792,0.15386622575869266,0.3053421744174534,0.5086385979752374,1.785027759987561e-15,1.785027759987561e-15
