,Cancer.cells,Endothelial,Fibroblast,Melanocyte,MoMacDC,Normal.Kerat,Pericyte,PlasmaCell
cosmx_bcc_xdonor_spot_0000062229,0.8696938687144414,0.026001551341235017,0.005777485826021652,1.9514631803510443e-10,0.04391512368839244,1.7013234981201555e-15,0.05461197023475966,1.7013234981201555e-15
cosmx_bcc_xdonor_spot_0000062230,0.5195505707271938,0.03535684250963496,0.2531446608319084,3.1909406813470202e-15,0.1096364854379635,3.9097465407988673e-10,0.08231144010232,1.5614593453567508e-15
cosmx_bcc_xdonor_spot_0000062231,0.9644351410016366,3.2363982082652647e-10,4.6925389077995396e-14,0.0007516093674590353,1.7807798674902017e-15,1.7807798674902017e-15,0.034813249307212184,1.7807798674902017e-15
cosmx_bcc_xdonor_spot_0000062232,0.9759973478679436,0.010519333578658259,4.224822790195716e-15,9.86504474469933e-14,0.0042515073490050955,7.291038772522832e-12,0.009231811196997357,1.6665728613607263e-15
cosmx_bcc_xdonor_spot_0000062233,0.7791140568240792,1.820395682412114e-12,0.0727653780581786,0.12098320858943372,1.7925641757874403e-15,8.851889105841882e-06,0.027128504637378682,1.7925641757874403e-15
cosmx_bcc_xdonor_spot_0000062234,0.8965628408134935,1.5338484238667277e-15,0.030999306668177157,1.5338484238667277e-15,1.5338484238667277e-15,1.278039439022001e-12,0.07243785251704504,1.5338484238667277e-15
cosmx_bcc_xdonor_spot_0000062235,0.7834503116887509,1.4812688683335247e-15,0.029699332637990357,1.4812688683335247e-15,0.006756727770674477,0.06942800379799609,0.11066562410458364,1.4812688683335247e-15
cosmx_bcc_xdonor_spot_0000062236,0.6134416068557756,1.4701713452242066e-15,3.909034032703003e-05,1.4701713452242066e-15,1.4701713452242066e-15,0.34605052921435275,0.0404687735895386,1.4701713452242066e-15
cosmx_bcc_xdonor_spot_0000062237,0.18287924231599545,1.4358082332232636e-15,0.4841999430949035,1.4358082332232636e-15,0.19528510337777913,0.13763571121131615,1.4358082332232636e-15,1.4358082332232636e-15
cosmx_bcc_xdonor_spot_0000062238,0.16238135005571538,1.5433165707689229e-15,1.271906679503443e-07,1.5433165707689229e-15,0.603491996342882,0.23412652641072848,1.5433165707689229e-15,1.5433165707689229e-15
cosmx_bcc_xdonor_spot_0000062239,0.020772572257016425,2.496077249811224e-14,0.05254328215167018,1.3544629571108857e-15,0.12218203813710438,0.8045021059583906,1.4957908051140213e-09,1.3544629571108857e-15
cosmx_bcc_xdonor_spot_0000062240,9.72525614184893e-16,9.72525614184893e-16,0.14404168038978832,9.72525614184893e-16,0.015031948401025749,0.8409263712091813,9.72525614184893e-16,9.72525614184893e-16
cosmx_bcc_xdonor_spot_0000062518,0.9999999999999886,1.5947914061355647e-15,1.5947914061355647e-15,1.5947914061355647e-15,1.5947914061355647e-15,1.5947914061355647e-15,1.5947914061355647e-15,1.5947914061355647e-15
cosmx_bcc_xdonor_spot_0000062519,0.9999962528313409,1.595996684658468e-15,1.595996684658468e-15,1.0280209763520039e-08,1.595996684658468e-15,3.5412459111870726e-06,1.9564253149607127e-07,1.595996684658468e-15
cosmx_bcc_xdonor_spot_0000062520,0.9592776080261248,1.5576652852132023e-15,1.5576652852132023e-15,1.5576652852132023e-15,0.040722391973865645,1.5576652852132023e-15,1.5576652852132023e-15,1.5576652852132023e-15
cosmx_bcc_xdonor_spot_0000062521,0.9104679909267323,1.5737109938604363e-15,0.08953200907295673,1.5737109938604363e-15,1.5737109938604363e-15,1.5737109938604363e-15,3.030075215915379e-13,1.5737109938604363e-15
cosmx_bcc_xdonor_spot_0000062522,0.9527524975060879,4.7089601906001965e-09,1.6933960708235025e-15,1.4149190783414914e-09,0.01624153456992435,0.031005960319566574,1.4805382976688506e-09,1.6933960708235025e-15
cosmx_bcc_xdonor_spot_0000062523,0.9985205080091889,1.474179517192294e-15,1.474179517192294e-15,1.474179517192294e-15,0.001473719381319936,5.772609483739102e-06,1.474179517192294e-15,1.474179517192294e-15
cosmx_bcc_xdonor_spot_0000062524,0.8958828334661975,1.5907347236489087e-15,1.5907347236489087e-15,1.5907347236489087e-15,0.10411716653379285,1.5907347236489087e-15,1.5907347236489087e-15,1.5907347236489087e-15
cosmx_bcc_xdonor_spot_0000062525,0.9611873946526162,4.820780149303643e-13,0.002922695050315333,1.6149879753960883e-15,0.035800206367466496,1.6149879753960883e-15,8.970392911492194e-05,1.6149879753960883e-15
cosmx_bcc_xdonor_spot_0000062526,0.9541150696492087,3.496292055413161e-14,0.03908363287857197,1.6150344904187839e-15,0.002694573693239529,0.004105579753251559,1.1440256902495838e-06,1.6150344904187839e-15
cosmx_bcc_xdonor_spot_0000062527,0.9671346949630863,1.1653883598888468e-06,0.00414339651527246,1.9284169023376818e-05,0.014843807093267812,1.7223172288520505e-15,0.013857651870986636,1.7223172288520505e-15
cosmx_bcc_xdonor_spot_0000062528,0.33272570458613526,0.18785101661236542,0.12299214718100063,1.6091550721523547e-15,0.12332529183659771,1.6091550721523547e-15,0.2331058397838961,1.6091550721523547e-15
cosmx_bcc_xdonor_spot_0000062529,0.5447190991911514,1.504632266534852e-15,0.30889341370591783,0.01930586970563516,0.11579916535429284,4.87397391550292e-08,0.011282403303260377,1.504632266534852e-15
cosmx_bcc_xdonor_spot_0000062530,0.9847154992932255,0.0005105006779015589,1.7980317438639486e-15,3.187782406136226e-15,0.012980694512948828,2.3255820250546873e-10,0.0017933052833589858,1.7980317438639486e-15
cosmx_bcc_xdonor_spot_0000062531,0.9402761209472114,2.2849560042325346e-10,0.01588132710000799,0.004922609947813433,3.0833358293000505e-15,1.6102773048246655e-15,0.03891994177646512,1.6102773048246655e-15
cosmx_bcc_xdonor_spot_0000062532,0.8882254218855553,1.5390604141556886e-15,1.5390604141556886e-15,1.5390604141556886e-15,1.5390604141556886e-15,0.07551444442969106,0.036260133684745774,1.5390604141556886e-15
cosmx_bcc_xdonor_spot_0000062533,0.498864609232553,1.3092981670237039e-15,0.30321884406574673,1.3092981670237039e-15,0.05156785810551954,0.11420706813295581,0.032141620463221006,1.3092981670237039e-15
cosmx_bcc_xdonor_spot_0000062534,0.4375016599940192,1.5459559128152197e-15,0.2381906883874877,1.5459559128152197e-15,0.16498003716144505,0.022540261307900485,0.13678735314914287,1.5459559128152197e-15
cosmx_bcc_xdonor_spot_0000062535,0.4928576336964776,1.5968394486477676e-15,0.08919073651450797,1.572197510718181e-15,0.11144302436963748,0.19951266350220367,0.10699594191716845,1.572197510718181e-15
cosmx_bcc_xdonor_spot_0000062536,1.6277272521927568e-15,1.581546793805348e-07,0.38714430414889994,1.6277272521927568e-15,0.6128555258172789,1.6277272521927568e-15,1.1879135171942593e-08,1.6277272521927568e-15
cosmx_bcc_xdonor_spot_0000062537,0.19222099750957933,1.28157227472269e-15,0.3257410927184204,1.28157227472269e-15,0.1616188085232135,0.32041910124763506,1.1478422861256782e-12,1.28157227472269e-15
cosmx_bcc_xdonor_spot_0000062538,0.13080528752453735,1.1336987754457108e-15,0.1464748929688149,1.1336987754457108e-15,0.025747786881188582,0.6969720323608563,2.64599450674932e-10,1.1336987754457108e-15
cosmx_bcc_xdonor_spot_0000062540,7.039823612791007e-16,7.039823612791007e-16,7.039823612791007e-16,7.039823612791007e-16,7.039823612791007e-16,0.9999999999999952,7.039823612791007e-16,7.039823612791007e-16
cosmx_bcc_xdonor_spot_0000062817,0.969400128597448,1.4636179927585879e-15,1.4636179927585879e-15,0.03059987140254301,1.4636179927585879e-15,1.4636179927585879e-15,1.4636179927585879e-15,1.4636179927585879e-15
cosmx_bcc_xdonor_spot_0000062818,0.9786492168481254,1.5623004907951713e-15,1.5623004907951713e-15,1.5623004907951713e-15,0.02135078315186489,1.5623004907951713e-15,1.5623004907951713e-15,1.5623004907951713e-15
cosmx_bcc_xdonor_spot_0000062819,0.9996975589820358,1.5708977060101709e-15,1.5708977060101709e-15,1.5708977060101709e-15,0.0003024410179544845,1.5708977060101709e-15,1.5708977060101709e-15,1.5708977060101709e-15
cosmx_bcc_xdonor_spot_0000062820,0.856029844773803,1.755189756405372e-15,0.14397015522311607,1.755189756405372e-15,1.755189756405372e-15,1.755189756405372e-15,3.071994924442684e-12,1.755189756405372e-15
cosmx_bcc_xdonor_spot_0000062821,0.9414132200512221,4.823462497758262e-15,1.623424802693838e-15,1.623424802693838e-15,0.011903036465610438,0.04668374348315595,1.623424802693838e-15,1.623424802693838e-15
cosmx_bcc_xdonor_spot_0000062822,0.9784002626541477,1.5974072409415532e-15,1.738886075948396e-15,1.5974072409415532e-15,0.021599737345842418,1.5974072409415532e-15,1.5974072409415532e-15,1.5974072409415532e-15
cosmx_bcc_xdonor_spot_0000062823,0.9978571380659119,0.00018566996136280215,1.8741083138285478e-15,2.0009620215729506e-07,2.5362068913045875e-11,1.8741083138285478e-15,2.8244269247287113e-07,0.0019567094084652166
cosmx_bcc_xdonor_spot_0000062824,0.7315271316420645,1.274938862083058e-05,0.07263052910646868,1.8789413742694942e-13,0.18185813651937874,1.7903532840711216e-15,0.013971453343275791,1.7903532840711216e-15
cosmx_bcc_xdonor_spot_0000062825,0.9662313543622457,0.00019347839205887714,0.02535142840327882,8.726774092961898e-10,6.443975032277086e-12,6.410527236308583e-12,2.960466354020963e-06,0.008220777490530396
cosmx_bcc_xdonor_spot_0000062826,0.4921224641201079,0.021628336853459825,0.09760230115088488,0.021186693489267886,0.3664498923622101,1.7087709914994273e-15,0.0010103120240658268,1.7087709914994273e-15
cosmx_bcc_xdonor_spot_0000062827,1.7458227601519752e-15,1.3661873914903271e-07,0.16431338200774306,1.7458227601519752e-15,0.8356864234177116,1.7458227601519752e-15,5.795579918233001e-08,1.7458227601519752e-15
cosmx_bcc_xdonor_spot_0000062828,0.5398823687422216,2.5332490708450344e-12,0.015862277099567123,1.503223182518029e-15,0.11437784785731746,0.26055420186391387,0.06932330443444344,1.503223182518029e-15
cosmx_bcc_xdonor_spot_0000062829,0.6689274470421557,1.3683457435478006e-15,1.3683457435478006e-15,1.3683457435478006e-15,1.3683457435478006e-15,0.32865660294002896,0.00241595001780836,1.3683457435478006e-15
cosmx_bcc_xdonor_spot_0000062830,0.6477055086036844,1.3094442896817067e-15,0.031176850162425888,1.3094442896817067e-15,1.3094442896817067e-15,0.27947200759986685,0.04164563363401749,1.3094442896817067e-15
cosmx_bcc_xdonor_spot_0000062831,0.46151721915251837,1.2564046758794689e-15,1.2564046758794689e-15,1.2564046758794689e-15,1.2564046758794689e-15,0.5384827808474695,5.778942481294102e-15,1.2564046758794689e-15
cosmx_bcc_xdonor_spot_0000062832,0.4223753560893474,1.2442088196014343e-15,1.2442088196014343e-15,1.2442088196014343e-15,0.08129945132663124,0.49632519258401514,1.2442088196014343e-15,1.2442088196014343e-15
cosmx_bcc_xdonor_spot_0000062833,1.558641945239834e-15,1.3968852646998827e-05,0.43955873947225554,1.558641945239834e-15,0.48441684822011427,1.558641945239834e-15,0.0760104434549769,1.558641945239834e-15
cosmx_bcc_xdonor_spot_0000062834,1.6456253097028475e-15,0.02056253626510624,0.2175906070627209,1.6456253097028475e-15,0.6760741411517864,1.6456253097028475e-15,0.08577271552037971,1.6456253097028475e-15
cosmx_bcc_xdonor_spot_0000062835,1.4854777770997782e-15,0.3722096128659172,0.23511913099445278,1.4854777770997782e-15,0.16390941944221274,1.4854777770997782e-15,0.22876183669741124,1.4854777770997782e-15
cosmx_bcc_xdonor_spot_0000062836,0.2584263355002564,1.4298383835448793e-15,0.20837512120489665,1.4298383835448793e-15,0.2061284405264193,0.31312532493179673,0.013944777836626718,1.4298383835448793e-15
cosmx_bcc_xdonor_spot_0000062837,0.2380695910257648,1.3245049192130744e-15,0.1186726035247054,1.3245049192130744e-15,0.05936720947557568,0.5800920655088219,0.0037985304651282554,1.3245049192130744e-15
cosmx_bcc_xdonor_spot_0000062838,0.35076934876918925,1.2794332229079716e-15,0.020434250342460696,1.2794332229079716e-15,1.2794332229079716e-15,0.615822995407768,0.012973405480576721,1.2794332229079716e-15
cosmx_bcc_xdonor_spot_0000062839,0.3500042924657393,1.246347172297004e-15,1.246347172297004e-15,1.246347172297004e-15,0.05728483917256526,0.592701137479162,9.730882528359396e-06,1.246347172297004e-15
cosmx_bcc_xdonor_spot_0000062840,0.03867551591235579,1.0287073483886285e-15,1.0287073483886285e-15,1.0287073483886285e-15,1.0287073483886285e-15,0.961324484087638,1.0287073483886285e-15,1.0287073483886285e-15
cosmx_bcc_xdonor_spot_0000063117,0.9259852118651557,1.4580790837131472e-15,1.4580790837131472e-15,1.4580790837131472e-15,0.0740147881340324,1.4580790837131472e-15,8.045159949575693e-13,1.4580790837131472e-15
cosmx_bcc_xdonor_spot_0000063118,0.999999999999989,1.5326145945838185e-15,1.5326145945838185e-15,1.5326145945838185e-15,1.5326145945838185e-15,1.5326145945838185e-15,1.5326145945838185e-15,1.5326145945838185e-15
cosmx_bcc_xdonor_spot_0000063119,0.999999999999989,1.5290704778188885e-15,1.5290704778188885e-15,1.5290704778188885e-15,1.5290704778188885e-15,1.5290704778188885e-15,1.5290704778188885e-15,1.5290704778188885e-15
cosmx_bcc_xdonor_spot_0000063120,0.6790901776504983,3.001862125024087e-07,0.2085094279071407,2.4408361329779093e-13,5.544565668985731e-10,1.8039019443227483e-15,0.11240009370144416,1.8039019443227483e-15
cosmx_bcc_xdonor_spot_0000063121,0.6992007957475654,0.0010131396580884652,0.23258735181096404,0.0042025436448883255,0.001481895854488333,1.7682222957503629e-15,0.06151427328400189,1.7682222957503629e-15
cosmx_bcc_xdonor_spot_0000063122,0.7176212610558421,0.1613874143105514,0.017277846840952234,1.7151830077947208e-15,0.03238811385533656,1.7151830077947208e-15,0.0713253639373125,1.7151830077947208e-15
cosmx_bcc_xdonor_spot_0000063123,0.4802867239514634,0.0004770814648946673,0.39317954161983054,1.7456062212613944e-15,0.05709326771136366,1.7456062212613944e-15,0.06896338525244246,1.7456062212613944e-15
cosmx_bcc_xdonor_spot_0000063124,0.6640586618772395,0.08763321552995862,0.17767292437391424,0.05263627209225953,0.014048609197706688,1.8439862679859435e-15,0.0030149751946770085,0.0009353417342424711
cosmx_bcc_xdonor_spot_0000063125,0.12918959628092946,0.0964224451751719,0.2610897121300664,9.575560664569958e-08,0.5132978245490657,2.4652059201510416e-15,3.2610915535018397e-07,1.8311999588141763e-15
cosmx_bcc_xdonor_spot_0000063126,1.6278674119375367e-15,5.367782681864952e-06,0.15351473232766316,1.6278674119375367e-15,0.8442700391230655,1.6278674119375367e-15,0.002209860766582766,1.6278674119375367e-15
cosmx_bcc_xdonor_spot_0000063127,0.260836842273238,2.281699894946083e-15,0.008246580328884676,1.4986189337262838e-15,0.7022936275688453,0.028622904123820764,4.570520604699796e-08,1.4986189337262838e-15
cosmx_bcc_xdonor_spot_0000063128,0.824151930922673,1.570908751956588e-15,0.006814504489977529,1.1446688335758731e-14,0.03823636813639796,0.08420864603036528,0.046588550420571744,1.570908751956588e-15
cosmx_bcc_xdonor_spot_0000063129,0.4255939729132959,1.1880801322889292e-15,1.1880801322889292e-15,1.1880801322889292e-15,0.002183740063654351,0.5722222870230437,1.1880801322889292e-15,1.1880801322889292e-15
cosmx_bcc_xdonor_spot_0000063130,0.2761148458162405,1.1255280122394305e-15,1.1255280122394305e-15,1.1255280122394305e-15,1.1255280122394305e-15,0.7238851541837527,1.1255280122394305e-15,1.1255280122394305e-15
cosmx_bcc_xdonor_spot_0000063131,0.3247382501889487,1.2243354388555146e-15,8.24687544531578e-11,1.2243354388555146e-15,0.03150000102351164,0.6433561138759765,0.00040563482909065695,1.2243354388555146e-15
cosmx_bcc_xdonor_spot_0000063132,1.7300466595724577e-15,0.2375781773998915,0.2545183320745472,1.7300466595724577e-15,0.4477340258904063,1.7300466595724577e-15,0.0601694646351478,1.7300466595724577e-15
cosmx_bcc_xdonor_spot_0000063133,1.7619591695636734e-15,0.11851370561460055,0.13811236901274068,1.7619591695636734e-15,0.4128856744212218,1.7619591695636734e-15,0.3304882509514299,1.7619591695636734e-15
cosmx_bcc_xdonor_spot_0000063134,1.6963824676032587e-15,0.4748203809509333,0.00893095621813089,1.6963824676032587e-15,0.26056714244592566,1.6963824676032587e-15,0.25568152038500314,1.6963824676032587e-15
cosmx_bcc_xdonor_spot_0000063135,0.23857883112970593,1.3220256536428328e-15,0.27528722829532803,1.3220256536428328e-15,0.1064665557166897,0.3796185328507783,4.885200749420497e-05,1.3220256536428328e-15
cosmx_bcc_xdonor_spot_0000063136,0.17775606437988994,1.1113383577412793e-15,1.1113383577412793e-15,1.1113383577412793e-15,1.1113383577412793e-15,0.8222439356201033,1.1113383577412793e-15,1.1113383577412793e-15
cosmx_bcc_xdonor_spot_0000063137,0.21547670013738812,1.1687574003889255e-15,1.1687574003889255e-15,1.1687574003889255e-15,0.035626542031599005,0.7488967490500061,8.78100214178051e-09,1.1687574003889255e-15
cosmx_bcc_xdonor_spot_0000063138,0.178004316045736,1.065098247450169e-15,1.065098247450169e-15,1.065098247450169e-15,1.065098247450169e-15,0.8219956839542576,1.065098247450169e-15,1.065098247450169e-15
cosmx_bcc_xdonor_spot_0000063139,0.16552779843830429,9.603024904118438e-16,9.603024904118438e-16,9.603024904118438e-16,9.603024904118438e-16,0.8344722015616902,9.603024904118438e-16,9.603024904118438e-16
cosmx_bcc_xdonor_spot_0000063415,0.4881712808486091,0.06454532597656806,0.29224902777056533,0.00023854666566005875,6.5310604543001226e-15,2.0920087004752308e-15,0.14984194427852648,0.0049538744600622275
cosmx_bcc_xdonor_spot_0000063416,0.8896189479169238,0.0023194217645985827,0.10452993037249485,1.6060551360994922e-15,0.0023529583978460678,1.6060551360994922e-15,0.0011787415481318633,1.6060551360994922e-15
cosmx_bcc_xdonor_spot_0000063417,0.9739787308308512,1.5133377378700042e-15,1.5133377378700042e-15,1.5133377378700042e-15,0.026021269169139483,1.5133377378700042e-15,1.5133377378700042e-15,1.5133377378700042e-15
cosmx_bcc_xdonor_spot_0000063418,0.9934320403057529,1.5838561159684675e-15,0.006567406365724619,1.5838561159684675e-15,1.5838561159684675e-15,2.6848839567983527e-13,5.533282476176013e-07,1.5838561159684675e-15
cosmx_bcc_xdonor_spot_0000063419,0.9801416230391122,3.0628916857691853e-10,6.900952038921858e-14,0.00482211339945795,1.6173753666510814e-12,1.8100533994241257e-15,0.009986965986886321,0.005049297266565931
cosmx_bcc_xdonor_spot_0000063420,0.9361284853763137,2.0826433767214865e-09,0.037998743616138045,1.378722650933338e-09,4.4336964378753896e-11,1.8397535146879055e-15,0.025219533076434632,0.0006532344254087469
cosmx_bcc_xdonor_spot_0000063421,0.8854940639884421,2.1707890526487215e-08,0.051759430851923825,0.02249251402763208,0.0402533874920492,2.0818044728280835e-10,5.817238805279006e-07,1.6731192360187058e-15
cosmx_bcc_xdonor_spot_0000063422,0.8142285228308435,4.457325926397207e-14,1.6270223051822264e-15,0.0022221962506136705,0.018605027035214973,0.1649442538832783,1.6270223051822264e-15,1.6270223051822264e-15
cosmx_bcc_xdonor_spot_0000063423,0.9892810934108835,3.6428032862346596e-09,3.229408106091659e-09,1.5619345210571968e-15,0.01071650276997111,5.7578245506706264e-09,2.3911891061235607e-06,1.5619345210571968e-15
